index,latitude,longitude,primary_fuel,energy
4463,46.71,-72.0768,Hydro,others
21039,65.5065,15.621,Hydro,others
14746,21.2818,79.116,Coal,others
18589,49.4183,20.3232,Hydro,others
15318,14.351,80.1443,Coal,others
10794,47.2305,-1.7304,Biomass,others
18055,66.337,14.1667,Hydro,others
23298,54.7251,-5.7643,Gas,others
33917,41.2118,-96.6115,Gas,others
18601,50.4374,21.3404,Biomass,others
14906,19.703,79.2206,Coal,others
4829,-35.3262,-72.4163,Biomass,others
7119,42.289,119.0537,Coal,others
31976,35.9978,-95.9567,Gas,others
8091,24.9354,113.5526,Coal,others
7010,30.8441,120.7193,Coal,others
22270,56.1833,-2.5667,Oil,others
19351,69.1175,29.2419,Hydro,others
2220,-19.0114,-49.6619,Biomass,others
22287,53.4274,-2.1143,Biomass,others
29914,33.9986,-118.2219,Gas,others
26306,41.745,-71.4584,Gas,others
29796,41.8558,-87.8356,Gas,others
33999,31.2504,-88.0156,Gas,others
21060,61.15,14.1833,Hydro,others
19499,54.0864,38.2375,Gas,others
27376,36.5928,-106.7321,Hydro,others
12471,41.6831,44.8266,Hydro,others
5175,24.2076,98.7909,Hydro,others
3174,-21.3107,-48.1135,Biomass,others
24096,52.9977,-3.0444,Waste,others
34049,42.1758,-86.28,Waste,others
19713,53.7695,87.2436,Coal,others
864,47.65,14.7167,Hydro,others
32664,42.6446,-111.6967,Hydro,others
5903,33.1878,104.4926,Hydro,others
34213,36.0414,-94.1401,Storage,others
17434,29.4485,-101.0602,Hydro,others
18166,59.5423,11.1704,Hydro,others
6672,39.3174,106.865,Coal,others
29008,29.3097,-98.3203,Coal,others
12524,49.4531,8.4336,Gas,others
30240,41.2244,-73.0997,Gas,others
21018,14.0333,33.1667,Oil,others
12321,45.1232,6.4235,Hydro,others
3757,52.997,-122.4853,Biomass,others
29410,41.5694,-72.1175,Oil,others
15917,32.2607,48.9241,Hydro,others
24395,52.8404,-1.0338,Biomass,others
4637,44.6914,-63.8913,Hydro,others
15358,22.2915,82.5257,Coal,others
2895,-22.8349,-43.315,Oil,others
19216,58.6944,99.1489,Hydro,others
15304,16.3918,75.0411,Biomass,others
31092,41.0163,-92.4149,Hydro,others
7991,37.4623,116.243,Coal,others
32011,39.9052,-121.3452,Hydro,others
26658,40.3628,-95.6408,Nuclear,others
19693,64.4892,34.662,Hydro,others
22395,51.1444,-3.0969,Biomass,others
22461,55.5605,-2.6533,Biomass,others
27290,37.2367,-96.9625,Gas,others
12947,50.917,6.9573,Gas,others
33943,37.4878,-120.8956,Gas,others
11412,48.263,4.2773,Hydro,others
1023,55.5265,28.549,Gas,others
1267,-25.5843,-49.3464,Gas,others
28517,38.1478,-81.1753,Hydro,others
3460,-21.7301,-55.5022,Biomass,others
19380,68.9386,28.6006,Hydro,others
929,40.3734,49.9192,Gas,others
17961,59.6578,9.6515,Hydro,others
15920,31.9545,54.0658,Gas,others
7734,32.2433,104.3309,Hydro,others
11959,43.6597,6.8033,Hydro,others
1989,-21.8411,-47.3514,Biomass,others
19511,55.0838,73.2121,Coal,others
263,-36.7208,-63.1977,Gas,others
11358,50.3367,3.1689,Biomass,others
3155,-26.7094,-53.3922,Hydro,others
11716,45.702,4.842,Hydro,others
25007,32.6486,-96.6444,Waste,others
33154,43.2435,-116.3791,Hydro,others
2578,-17.1692,-46.8747,Biomass,others
10415,44.676,4.787,Hydro,others
15908,36.2179,51.3047,Hydro,others
19658,66.0922,76.7341,Gas,others
7037,25.94,118.04,Hydro,others
17907,64.2663,12.2944,Hydro,others
3582,10.7402,103.5808,Coal,others
11670,43.494,-0.7801,Hydro,others
34212,35.9403,-80.1106,Oil,others
15686,-0.2923,100.152,Hydro,others
12162,46.372,5.642,Hydro,others
135,-29.1578,-67.5069,Oil,others
38,36.7489,3.0823,Gas,others
2072,-13.9969,-45.403,Hydro,others
25977,41.6919,-72.7611,Gas,others
1791,-21.36,-46.9305,Oil,others
26601,36.0605,-91.9198,Waste,others
10018,31.1759,30.5289,Gas,others
34323,33.0158,-79.9297,Coal,others
989,23.6846,90.517,Gas,others
10691,47.67,-0.6537,Biomass,others
727,-31.7078,115.7266,Waste,others
31789,38.7876,-94.2777,Gas,others
13948,14.72,-91.523,Hydro,others
10812,49.2361,2.8967,Biomass,others
30054,38.6527,-121.3933,Gas,others
17880,60.8629,7.3017,Hydro,others
21425,24.0783,120.4116,Gas,others
15646,-3.1141,119.6042,Hydro,others
16235,41.8055,14.9193,Gas,others
844,48.3553,16.2424,Hydro,others
14669,31.5156,78.1073,Hydro,others
10726,47.0563,3.9403,Hydro,others
26583,42.8033,-73.7267,Waste,others
32650,64.5053,-165.4298,Oil,others
2783,-16.2089,-47.3217,Hydro,others
3480,-27.1207,-48.9002,Oil,others
19706,64.83,32.0083,Hydro,others
19724,-2.068,29.32,Gas,others
24917,45.8892,-95.3797,Oil,others
3193,-22.902,-47.0515,Oil,others
14169,18.4426,73.3498,Hydro,others
16006,52.5893,-9.3632,Oil,others
32499,39.6948,-92.047,Oil,others
21123,61.25,16.6333,Hydro,others
2248,-6.9869,-35.0143,Biomass,others
17803,12.4702,-86.8849,Oil,others
8251,28.6953,101.7194,Hydro,others
839,47.2354,12.0583,Hydro,others
13933,14.56,-91.363,Hydro,others
14304,32.4734,76.2552,Hydro,others
663,-32.6473,115.9469,Gas,others
15853,28.7033,53.545,Gas,others
18273,-5.4655,143.1095,Oil,others
29868,35.8514,-86.365,Gas,others
22420,53.4366,-2.4077,Gas,others
7604,28.83,110.8667,Hydro,others
324,-33.7777,-61.9555,Oil,others
4675,48.7918,-91.705,Hydro,others
28028,42.871,-78.8755,Gas,others
24231,52.4791,0.9544,Biomass,others
15223,29.356,75.869,Coal,others
13895,14.18,-90.603,Hydro,others
15346,22.5488,88.2926,Coal,others
15561,34.0921,74.0318,Hydro,others
6059,24.701,109.8467,Hydro,others
3665,47.5561,-72.8362,Hydro,others
4350,48.2614,-69.6265,Hydro,others
23268,53.5944,-0.7504,Gas,others
6700,35.8747,102.4334,Hydro,others
33633,40.5381,-110.0661,Hydro,others
27765,43.1609,-73.5841,Hydro,others
12447,4.8626,-52.2748,Oil,others
15684,3.0824,98.065,Hydro,others
9391,43.7951,16.5968,Hydro,others
24798,33.1661,-86.2825,Gas,others
13172,51.2764,7.7057,Coal,others
2773,-15.3819,-54.4197,Hydro,others
17769,-37.5444,175.15,Gas,others
13941,14.24,-90.817,Oil,others
13791,6.1201,0.1255,Hydro,others
17376,25.5934,-103.4772,Gas,others
19463,62.5599,113.977,Gas,others
3918,57.2356,-110.85,Gas,others
183,-27.0289,-58.6997,Oil,others
7038,28.7042,102.1131,Hydro,others
31076,43.3488,-76.4252,Waste,others
1247,-27.2714,-51.5481,Hydro,others
6720,30.8882,107.0508,Coal,others
17499,32.3698,-117.0685,Gas,others
32497,42.8347,-89.1108,Gas,others
1030,50.6177,5.5837,Gas,others
25224,37.6861,-96.965,Gas,others
27877,40.0294,-105.0047,Waste,others
2192,-18.0833,-51.1667,Hydro,others
247,-27.4252,-57.3341,Oil,others
16355,43.2101,11.0345,Geothermal,others
18108,60.0825,9.8155,Hydro,others
8291,27.465,102.5931,Hydro,others
4408,44.2921,-77.802,Hydro,others
34184,41.8589,-103.6344,Coal,others
683,-32.2863,115.8154,Waste,others
1481,-9.3633,-62.5856,Oil,others
3272,-18.215,-45.2592,Hydro,others
19195,52.0928,47.9539,Nuclear,others
18072,69.3871,17.7976,Hydro,others
2379,-18.6806,-48.4908,Hydro,others
27479,42.6922,-84.6572,Coal,others
3663,51.1012,-114.2823,Hydro,others
15342,16.8301,80.0407,Coal,others
23518,52.1203,-3.7699,Hydro,others
19416,57.7536,41.03,Gas,others
1210,-20.4819,-47.8662,Biomass,others
4858,-26.3803,-70.0222,Oil,others
24509,51.5491,-2.9705,Coal,others
20093,35.9779,126.6383,Coal,others
22754,51.5212,0.1375,Biomass,others
3266,-18.872,-49.2524,Biomass,others
34235,42.447,-70.9804,Waste,others
18442,49.9767,19.8047,Coal,others
23943,51.5371,0.5089,Waste,others
1098,6.3506,2.4295,Gas,others
8935,23.1008,101.3947,Hydro,others
15699,-7.7264,109.0094,Gas,others
10101,-17.7401,177.5469,Hydro,others
34612,-33.1148,-58.2567,Biomass,others
10559,43.612,2.5118,Hydro,others
4671,48.1835,-56.1725,Hydro,others
31556,47.0808,-88.6472,Oil,others
33230,29.9888,-90.4599,Gas,others
702,-37.6646,140.4156,Gas,others
21026,12.05,24.8833,Oil,others
28514,41.106,-72.3762,Oil,others
8122,24.6854,118.453,Coal,others
6179,26.8326,105.8193,Coal,others
2277,-20.3953,-40.5708,Hydro,others
8325,32.0572,103.0156,Hydro,others
4015,52.9342,-119.4562,Hydro,others
33581,41.358,-73.0078,Gas,others
10847,45.2044,5.8371,Hydro,others
15669,-6.4239,107.4553,Geothermal,others
17757,-38.0714,175.6433,Hydro,others
31493,34.1661,-102.4114,Gas,others
18227,30.215,71.5492,Oil,others
10140,62.8924,27.677,Hydro,others
3682,44.138,-64.9353,Hydro,others
17669,-22.9575,14.5053,Oil,others
11395,42.7302,0.4323,Hydro,others
3919,57.2417,-110.8547,Gas,others
34471,44.2919,-105.3811,Coal,others
29815,43.6186,-75.3586,Hydro,others
22636,57.346,-4.7627,Hydro,others
3998,54.0071,-119.1032,Coal,others
10151,62.8924,27.677,Hydro,others
7177,35.83,102.7,Hydro,others
1926,-11.4797,-60.7469,Hydro,others
29458,58.2325,-134.0533,Hydro,others
26161,18.2397,-66.6691,Hydro,others
21291,46.5048,7.0621,Hydro,others
14933,15.8555,75.1002,Biomass,others
564,-42.3763,146.5099,Hydro,others
19684,59.195,39.9389,Gas,others
17379,20.0171,-105.2216,Hydro,others
34067,46.1592,-88.2353,Hydro,others
8324,27.37,107.63,Hydro,others
24128,53.1623,-2.4037,Gas,others
928,40.3734,49.9192,Gas,others
14686,18.7817,73.3558,Hydro,others
18269,-3.1245,152.6464,Geothermal,others
2359,-19.9407,-44.1091,Oil,others
10614,42.748,2.7564,Biomass,others
6264,25.6333,99.005,Hydro,others
27309,40.7281,-73.9742,Gas,others
30278,47.0659,-101.2131,Coal,others
16143,46.3128,9.3963,Hydro,others
29104,42.5734,-90.6926,Oil,others
21913,48.9381,38.4563,Coal,others
940,25.9714,50.6076,Gas,others
21341,46.5285,8.6088,Hydro,others
28591,37.6215,-120.7462,Hydro,others
29090,31.6593,-81.8439,Biomass,others
15450,20.0123,79.1863,Coal,others
26305,34.8718,-82.366,Oil,others
11868,44.7926,5.4359,Hydro,others
34617,41.4471,69.5578,Hydro,others
33521,43.642,-117.2327,Hydro,others
24052,57.3167,-4.5048,Hydro,others
15977,53.2902,-7.0845,Oil,others
34706,10.1,105.72,Oil,others
18051,60.4647,5.9085,Hydro,others
30184,39.7907,-79.002,Storage,others
19883,48.6988,18.5335,Coal,others
32771,40.9,-72.382,Oil,others
8123,29.8266,116.376,Coal,others
6799,27.7103,110.5853,Hydro,others
17435,25.6017,-103.4672,Gas,others
30991,43.4622,-75.4183,Waste,others
15460,22.5616,77.9635,Hydro,others
5418,29.0363,105.855,Coal,others
19074,38.7834,-9.2405,Waste,others
18008,60.3122,5.6698,Hydro,others
17385,25.7195,-100.1016,Gas,others
865,47.3,15.3167,Hydro,others
34223,44.8854,-91.5158,Gas,others
31622,41.9031,-87.6831,Oil,others
32894,37.1137,-113.5689,Oil,others
33725,61.0839,-146.2529,Oil,others
16641,26.446,127.9214,Coal,others
19887,49.1331,18.4538,Hydro,others
22727,55.9725,-2.4566,Waste,others
26954,35.2503,-93.1686,Hydro,others
19374,56.2292,95.6961,Coal,others
2821,-15.6427,-56.123,Oil,others
27638,30.6612,-81.473,Waste,others
32048,47.5336,-120.2953,Hydro,others
809,-32.1424,115.7713,Waste,others
2981,-17.5375,-54.4333,Hydro,others
3800,55.665,-110.7185,Gas,others
13149,50.9456,6.665,Coal,others
13983,15.2517,-87.5725,Hydro,others
9173,34.8284,117.2711,Coal,others
31520,31.3611,-86.5183,Hydro,others
15543,21.8858,83.1215,Coal,others
32667,43.3061,-122.5014,Hydro,others
17337,18.3734,-95.7425,Biomass,others
19019,41.1697,-7.7886,Hydro,others
15708,-6.0867,106.9987,Gas,others
33229,35.1133,-119.4706,Gas,others
28594,26.3417,-98.1758,Gas,others
6955,27.42,115.25,Gas,others
30914,40.7213,-86.3421,Waste,others
30480,42.7213,-73.6806,Hydro,others
20245,39.6643,-7.5332,Hydro,others
10585,43.1411,-0.4466,Hydro,others
3576,11.5238,104.873,Oil,others
1725,-21.2118,-48.828,Biomass,others
9237,29.25,103.07,Hydro,others
9317,4.7247,-73.4831,Hydro,others
32120,38.1312,-90.2632,Coal,others
15104,22.2418,76.1619,Hydro,others
6112,28.1619,106.3747,Hydro,others
26386,44.0183,-111.5836,Hydro,others
15790,-8.7157,115.214,Oil,others
33701,47.6822,-117.3319,Hydro,others
30841,45.7412,-87.8628,Hydro,others
5221,39.95,116.62,Gas,others
4492,49.1864,-122.9777,Biomass,others
33926,35.674,-78.854,Waste,others
17396,21.7739,-98.4543,Biomass,others
32495,48.9477,-117.7954,Hydro,others
15732,0.1807,101.8444,Gas,others
21446,-7.1363,35.9838,Hydro,others
34711,22.2985,103.1613,Hydro,others
14505,17.0587,82.3097,Gas,others
9323,6.2108,-74.8405,Hydro,others
22562,50.3725,-4.8894,Waste,others
33295,39.98,-75.1506,Gas,others
22852,52.9807,-3.9686,Hydro,others
15243,28.7327,77.1016,Gas,others
33051,41.8482,-74.0467,Hydro,others
3625,50.3922,-119.2259,Biomass,others
6363,34.8183,113.259,Coal,others
16918,33.925,130.8468,Gas,others
17654,19.07,95.442,Hydro,others
34605,-32.8736,-56.8061,Hydro,others
6806,26.2613,110.5058,Hydro,others
2625,-2.6291,-56.7311,Oil,others
24310,55.6667,-3.85,Hydro,others
32451,41.8389,-79.0056,Hydro,others
12982,50.6286,6.4518,Hydro,others
20327,42.5899,0.4927,Hydro,others
33867,38.8675,-84.2289,Coal,others
2060,-20.7659,-51.2492,Biomass,others
17298,20.0592,-97.0476,Biomass,others
13141,50.8617,6.8424,Gas,others
25756,48.7809,-117.4183,Hydro,others
7442,22.8748,101.6463,Hydro,others
394,-24.3449,150.6197,Coal,others
4758,4.3833,18.6167,Oil,others
3490,-21.9189,-45.4781,Hydro,others
15101,24.4375,82.9655,Hydro,others
2539,-13.022,-57.0645,Oil,others
10005,31.3815,31.7236,Gas,others
33463,42.1925,-92.4747,Oil,others
30084,35.3195,-119.662,Gas,others
3707,49.8449,-99.8902,Gas,others
18901,41.9146,-8.5902,Hydro,others
34681,13.5809,108.2592,Hydro,others
4054,48.7638,-80.6688,Hydro,others
21731,37.8592,27.6145,Geothermal,others
687,-26.5772,148.8402,Gas,others
27964,38.8308,-94.8903,Gas,others
26369,47.8347,-120.0133,Hydro,others
21242,46.9242,8.3879,Hydro,others
10322,46.112,5.422,Hydro,others
23907,51.9374,0.1192,Storage,others
10403,42.7019,1.4432,Hydro,others
31669,40.4172,-86.9122,Gas,others
18087,59.2751,5.5129,Gas,others
31695,46.9825,-119.2578,Hydro,others
614,-33.4464,116.3074,Coal,others
32816,31.3869,-84.08,Gas,others
8317,28.7152,102.5974,Hydro,others
28457,30.1694,-91.9923,Gas,others
13434,48.2106,10.9049,Hydro,others
33655,42.279,-71.7598,Gas,others
268,-33.1608,-64.3656,Gas,others
15122,27.2387,93.8107,Hydro,others
29186,56.963,-133.9226,Oil,others
26760,40.0967,-75.3103,Waste,others
34543,40.5606,-112.0478,Gas,others
1139,44.0899,18.1143,Coal,others
25428,36.4215,-93.8474,Hydro,others
5374,31.7078,120.0878,Coal,others
9403,23.0687,-81.5379,Oil,others
30385,38.5131,-122.1044,Hydro,others
12359,48.584,2.3673,Biomass,others
14000,13.4043,-87.3205,Oil,others
21954,24.165,52.568,Gas,others
5053,-23.0854,-70.41,Coal,others
26865,28.0548,-81.7982,Gas,others
21019,15.65,32.563,Oil,others
15694,-7.3927,109.6054,Hydro,others
15315,22.11,78.173,Coal,others
31162,39.9614,-83.0491,Oil,others
4498,47.1227,-70.8286,Hydro,others
18747,40.0576,-8.8595,Biomass,others
28579,45.794,-119.3133,Gas,others
232,-30.0102,-59.5321,Oil,others
29490,39.7573,-89.6005,Oil,others
22706,51.2304,-0.3548,Storage,others
25182,35.4731,-82.5417,Gas,others
4933,-32.9557,-70.8043,Biomass,others
30831,40.9236,-73.3423,Gas,others
34171,43.6575,-70.375,Gas,others
13523,48.1802,10.8833,Hydro,others
4739,52.1613,-122.1712,Biomass,others
32810,41.1059,-72.3761,Oil,others
28165,48.6981,-121.2086,Hydro,others
21675,34.8073,10.7031,Gas,others
33174,35.4526,-118.9853,Gas,others
541,-32.2225,115.7661,Gas,others
6077,23.7657,113.9536,Hydro,others
13855,41.3371,24.4546,Hydro,others
22071,51.5097,-2.6908,Biomass,others
17843,39.8531,127.5789,Coal,others
17903,60.8876,8.4604,Hydro,others
5104,35.2327,103.5145,Hydro,others
16856,36.4739,137.6897,Hydro,others
754,-35.9517,148.3637,Hydro,others
3512,-27.1382,-52.7004,Hydro,others
7227,34.41,117.5773,Coal,others
12577,51.5152,12.3248,Biomass,others
34412,36.6644,-82.1044,Gas,others
2203,-19.8893,-49.6895,Biomass,others
16330,37.3123,13.5071,Oil,others
30929,42.0097,-71.6689,Gas,others
25289,41.5428,-72.0936,Oil,others
34690,16.3172,107.5028,Hydro,others
17814,12.6088,-86.773,Geothermal,others
16373,43.1805,10.8834,Geothermal,others
2589,-22.706,-42.2391,Oil,others
12305,45.5271,3.3419,Hydro,others
8474,38.7765,117.494,Coal,others
25774,30.3206,-81.9472,Gas,others
15698,-6.1133,106.7788,Gas,others
28195,42.0296,-94.3699,Oil,others
31784,41.9153,-72.6936,Hydro,others
29125,41.4915,-78.6758,Biomass,others
24986,37.7493,-121.6499,Waste,others
21890,47.9944,37.2402,Coal,others
27241,32.3814,-86.5744,Gas,others
3047,-10.9902,-37.0854,Oil,others
19458,63.703,67.2385,Gas,others
15025,16.2365,76.3369,Hydro,others
14408,20.0102,79.2033,Coal,others
625,-32.9521,117.1916,Biomass,others
17095,29.3678,47.7865,Gas,others
30933,35.0823,-84.4912,Hydro,others
34515,33.9117,-117.8192,Hydro,others
8269,30.1002,102.4104,Hydro,others
16740,34.0543,131.7578,Coal,others
9440,49.2159,16.6064,Coal,others
24947,42.056,-92.8971,Oil,others
25196,40.7877,-73.9126,Gas,others
29672,44.2799,-88.2556,Hydro,others
8726,35.221,102.5444,Hydro,others
29771,41.3181,-91.0931,Coal,others
30205,43.0987,-73.5253,Hydro,others
28095,44.4122,-71.7228,Hydro,others
3823,49.7109,-123.5321,Hydro,others
28895,41.3595,-93.5633,Oil,others
2785,-22.55,-44.8,Hydro,others
21157,66.7667,17.5333,Hydro,others
16070,31.7148,34.8422,Gas,others
24298,52.3085,-0.2266,Waste,others
19860,1.2896,103.6397,Oil,others
18296,-13.1739,-72.564,Hydro,others
19297,52.7769,157.5739,Hydro,others
25741,48.9871,-117.3478,Hydro,others
17478,27.825,-109.8947,Hydro,others
31655,40.2427,-111.663,Gas,others
19133,45.6892,23.6094,Hydro,others
29191,42.2813,-85.495,Gas,others
24789,39.5931,-78.7453,Storage,others
12217,42.9494,-0.0718,Hydro,others
6545,33.8445,116.9357,Coal,others
10889,44.672,6.65,Hydro,others
9390,45.6143,15.4778,Hydro,others
9944,18.4074,-69.6343,Gas,others
15822,36.9443,54.8902,Gas,others
8937,34.285,111.366,Hydro,others
32483,38.275,-95.6839,Oil,others
15586,24.5753,74.8012,Coal,others
10364,49.1984,6.2102,Hydro,others
1854,-20.1197,-44.9212,Oil,others
19674,43.1003,131.9728,Gas,others
32917,29.6846,-91.4706,Cogeneration,others
12691,47.7393,10.8257,Hydro,others
33838,43.507,-90.669,Oil,others
15707,-6.0867,106.9987,Gas,others
28113,44.7709,-94.1582,Oil,others
21009,7.1999,80.8069,Hydro,others
16497,33.6261,131.1202,Oil,others
1389,-4.3521,-70.0258,Oil,others
8878,35.467,112.5739,Coal,others
27284,39.4852,-86.4183,Gas,others
12163,44.817,5.908,Hydro,others
12991,47.5708,7.8072,Gas,others
12732,52.535,12.3626,Waste,others
19563,48.9791,142.9641,Coal,others
34800,21.0725,107.35,Coal,others
34501,32.5743,-85.8901,Hydro,others
13940,15.36,-88.726,Hydro,others
30860,27.8194,-97.4192,Gas,others
34165,30.142,-85.6211,Waste,others
25831,40.8441,-73.8769,Gas,others
1556,-27.8548,-54.4707,Oil,others
9274,22.57,113.57,Gas,others
8706,28.9692,99.7731,Hydro,others
17981,59.9138,9.8857,Hydro,others
3637,50.65,-102.0843,Gas,others
30692,46.352,-85.5064,Oil,others
31072,28.0525,-81.8083,Gas,others
29380,48.6802,-121.7233,Hydro,others
11379,44.5968,2.2161,Hydro,others
17881,60.8261,9.5448,Hydro,others
10613,50.9501,1.8759,Biomass,others
25736,39.9913,-105.5,Hydro,others
12727,51.5929,14.0241,Waste,others
3473,-18.2113,-45.9812,Biomass,others
15355,29.179,74.0202,Coal,others
26980,41.3878,-88.7897,Hydro,others
24418,56.4992,-6.8692,Oil,others
945,26.2223,50.6621,Gas,others
30186,25.8356,-80.3566,Waste,others
25586,37.3499,-118.4628,Hydro,others
3485,-27.7904,-51.001,Hydro,others
22777,51.6163,-0.0404,Waste,others
30429,41.4119,-88.3328,Gas,others
998,23.755,90.5496,Gas,others
18030,61.2567,8.7586,Hydro,others
30009,42.0474,-92.8594,Gas,others
5392,30.647,104.283,Gas,others
18579,52.2837,18.2695,Coal,others
32174,41.8022,-70.7875,Waste,others
17912,61.3375,5.412,Hydro,others
22458,54.8518,-1.732,Waste,others
22891,52.0491,1.2639,Waste,others
3605,61.0351,-137.0509,Hydro,others
28365,33.7135,-117.8521,Storage,others
14510,17.1084,77.1325,Coal,others
23276,55.0736,-4.1408,Hydro,others
34900,14.2875,108.7222,Hydro,others
2980,-22.0231,-43.1628,Hydro,others
174,-33.2425,-62.395,Oil,others
8940,27.2433,102.8292,Hydro,others
419,-37.9502,145.1187,Waste,others
5497,46.5749,124.8213,Coal,others
28954,36.6803,-76.9128,Gas,others
26776,37.135,-93.3244,Storage,others
25525,36.5406,-87.5444,Waste,others
26650,44.4726,-83.5719,Hydro,others
33657,44.0483,-123.0739,Gas,others
27005,39.2981,-120.8443,Hydro,others
14164,11.2428,77.8659,Hydro,others
26869,32.7965,-116.9721,Gas,others
855,47.1968,12.7192,Hydro,others
29787,46.5635,-118.5397,Hydro,others
3004,-22.5406,-48.8003,Biomass,others
21161,66.4288,20.6518,Hydro,others
21129,66.2242,20.86,Hydro,others
1962,-23.5985,-46.908,Oil,others
21117,60.5315,17.4156,Hydro,others
21802,40.04,31.4144,Hydro,others
19925,-28.119,30.3584,Waste,others
32449,42.9281,-76.8408,Waste,others
16582,36.8295,139.6632,Hydro,others
24906,40.8513,-73.8483,Oil,others
24384,59.1399,-2.8057,Wave and Tidal,others
7444,43.5175,124.86,Coal,others
34454,35.755,-80.2778,Oil,others
7834,37.88,105.99,Hydro,others
2245,-22.8167,-46.9,Hydro,others
1755,-9.9266,-59.9203,Biomass,others
32145,44.9789,-93.2478,Hydro,others
1890,-6.6566,-69.8666,Oil,others
3186,-20.6167,-41.4833,Hydro,others
13977,14.9816,-88.0232,Hydro,others
8300,30.2256,102.6397,Hydro,others
28359,33.7845,-86.0524,Hydro,others
18955,41.4384,-8.3741,Hydro,others
3321,-19.7096,-50.3347,Biomass,others
2911,-18.8083,-51.1694,Hydro,others
11808,45.7077,6.4651,Hydro,others
5168,22.1531,100.6931,Hydro,others
13420,48.8973,8.7245,Coal,others
16624,35.903,140.6878,Oil,others
2913,-15.2881,-58.7106,Hydro,others
20131,34.8393,127.6908,Coal,others
27406,38.3836,-78.6528,Gas,others
31107,39.0034,-120.7467,Hydro,others
5824,27.3001,119.5364,Hydro,others
19091,40.9869,-7.5358,Hydro,others
27081,45.9836,-83.9079,Oil,others
17851,41.7784,129.7915,Coal,others
19878,48.4884,17.7938,Hydro,others
27442,36.696,-77.56,Hydro,others
3580,11.5904,104.9153,Oil,others
20405,42.9036,-5.1437,Hydro,others
4663,48.5358,-86.1442,Hydro,others
11513,44.9731,5.6106,Hydro,others
30529,33.7083,-78.9241,Oil,others
3787,45.4752,-76.2382,Hydro,others
9346,9.866,-83.7771,Hydro,others
17181,-18.9213,47.9295,Hydro,others
13447,51.0003,6.9436,Waste,others
30651,35.1681,-77.2267,Waste,others
27584,40.1405,-74.7506,Waste,others
13663,48.0613,10.1284,Hydro,others
8131,39.8279,111.2679,Coal,others
15577,22.7808,77.6515,Coal,others
28950,48.6081,-93.4043,Hydro,others
2360,-1.762,-55.8565,Oil,others
26596,43.4864,-89.4203,Coal,others
9325,10.9368,-74.7643,Gas,others
34312,42.5131,-70.8583,Oil,others
16988,37.44,139.694,Geothermal,others
31160,34.9897,-118.1506,Oil,others
529,-17.767,145.5779,Hydro,others
19429,55.413,65.2314,Coal,others
11843,48.2063,7.2867,Biomass,others
7542,32.8396,105.0013,Hydro,others
20082,36.0321,129.417,Gas,others
34849,14.4084,107.863,Hydro,others
11454,45.215,2.038,Hydro,others
8783,36.6041,101.7295,Gas,others
1845,-22.4618,-50.4825,Biomass,others
8900,36.06,103.27,Hydro,others
743,-41.9707,146.7938,Hydro,others
7563,24.21,105.25,Hydro,others
34101,33.0552,-94.84,Coal,others
20,35.8665,6.0262,Gas,others
12910,50.8003,10.2206,Gas,others
15695,-7.4064,109.5842,Gas,others
15734,-1.0167,104.3667,Gas,others
7936,28.23,98.51,Hydro,others
30737,67.5709,-162.9657,Oil,others
2876,-22.6,-52.8694,Hydro,others
1257,-17.6167,-54.9167,Hydro,others
29101,40.7903,-76.1983,Coal,others
20064,37.4041,127.5367,Hydro,others
4432,48.4112,-68.5532,Hydro,others
18152,59.0521,6.6524,Hydro,others
15742,-2.5213,121.357,Coal,others
32103,35.7314,-80.6019,Gas,others
9119,24.3297,99.945,Hydro,others
2865,-20.2061,-42.8553,Hydro,others
31623,42.0507,-90.3942,Gas,others
5648,38.9728,110.4514,Coal,others
17944,69.2306,18.0889,Gas,others
3804,47.8929,-73.7183,Hydro,others
13105,51.3392,6.6642,Gas,others
18600,50.4365,21.3377,Coal,others
19419,45.0178,39.0608,Gas,others
2536,-9.8435,-57.8019,Oil,others
6517,28.2,100.52,Hydro,others
25069,30.4342,-81.6454,Gas,others
34265,35.7574,-91.6369,Hydro,others
4697,44.7808,-79.2937,Hydro,others
15656,-6.1161,107.052,Coal,others
15563,21.2285,72.8705,Gas,others
32605,33.1403,-83.2028,Hydro,others
29195,33.2738,-82.4078,Gas,others
25219,39.3092,-91.5369,Gas,others
7204,39.4643,106.7014,Coal,others
4687,49.2366,-121.6807,Hydro,others
29339,30.266,-97.6861,Storage,others
18077,61.3467,6.5565,Hydro,others
18264,9.1053,-79.2729,Oil,others
21219,47.234,7.731,Hydro,others
26930,45.9386,-96.8358,Oil,others
5152,41.6794,121.0039,Hydro,others
17500,32.3698,-117.0685,Oil,others
28965,32.1004,-81.1242,Biomass,others
19591,47.2161,39.5794,Gas,others
18159,62.1088,6.5594,Hydro,others
11791,42.4199,2.4409,Hydro,others
12984,53.5177,9.9508,Gas,others
26429,34.9394,-110.3033,Coal,others
3455,-20.9061,-51.5346,Biomass,others
19126,45.4472,23.7683,Hydro,others
28697,33.8381,-118.315,Gas,others
21786,37.9499,28.8354,Geothermal,others
15887,35.413,50.904,Gas,others
15983,53.4119,-6.3261,Gas,others
6351,28.7697,106.1511,Hydro,others
10020,31.3525,27.2453,Gas,others
157,-38.0528,-70.6136,Oil,others
30500,33.8247,-116.5106,Gas,others
12673,51.7602,14.37,Coal,others
