maxrad,minrad,meanrad,maxdur,mindur,meandur,maxwind,minwind,meanwind,elevation,energy
21.2,2.22,11.44,43857.46,9045.89,24709.14,38.28,20.91,27.26,136.0,solar
30.79,10.52,21.25,48583.04,27821.58,38798.7,25.15,10.14,17.93,793.0,solar
24.4,8.82,16.94,44645.97,23101.74,32798.25,22.68,14.81,18.54,80.0,solar
24.43,10.42,17.9,44811.0,24074.72,33812.3,23.14,10.99,17.94,57.0,solar
27.97,6.95,17.64,47834.3,22126.67,35705.74,15.85,8.38,10.82,906.0,solar
20.98,1.71,11.22,45914.75,7819.79,26002.18,37.29,20.63,26.87,9.0,solar
24.64,9.42,17.59,43835.66,23367.11,33202.12,24.7,16.81,20.13,66.0,solar
21.2,2.22,11.44,43857.46,9045.89,24709.14,38.28,20.91,27.26,122.0,solar
28.96,8.35,19.17,48321.86,24255.78,37377.92,22.59,12.12,16.6,1070.0,solar
26.81,10.2,18.47,46330.74,25054.98,34331.43,27.08,16.55,22.08,237.0,solar
27.95,8.13,18.49,46800.0,23304.54,35935.8,21.24,13.57,16.12,68.0,solar
23.86,12.54,19.5,40662.4,12555.2,33772.39,33.76,16.34,21.47,393.0,solar
27.84,8.76,18.78,46800.0,25669.42,36427.49,23.28,13.68,16.59,28.0,solar
20.69,2.19,11.41,48040.98,9295.93,25947.16,35.27,20.79,26.24,109.0,solar
21.07,1.56,10.75,41897.78,8922.33,24956.01,35.61,20.65,27.44,127.0,solar
29.44,8.56,19.61,49021.17,24461.51,37719.62,15.91,10.92,13.89,76.0,solar
24.55,8.62,16.77,44450.43,23114.21,32826.59,23.06,16.22,19.03,11.0,solar
21.62,1.82,11.52,48154.93,8196.3,26651.56,35.54,19.65,26.34,48.0,solar
20.91,1.95,11.44,42453.48,8757.07,26299.85,36.98,18.55,26.87,50.0,solar
28.5,8.56,19.25,48845.57,24652.87,37669.49,12.31,5.87,9.23,1048.0,solar
24.09,6.61,17.7,41898.83,3690.7,31951.97,21.76,13.78,17.6,514.0,solar
21.48,1.97,11.47,47223.77,8055.67,26290.17,34.73,17.9,25.4,92.0,solar
23.25,2.07,11.9,48358.08,8831.1,26599.29,35.79,17.48,26.22,121.0,solar
22.42,2.34,12.29,44659.99,10459.05,28282.41,35.94,19.09,26.38,34.0,solar
25.09,16.61,19.83,42210.13,27634.42,35324.93,13.06,6.2,10.33,44.0,solar
25.11,8.9,15.62,45181.14,22613.62,30277.04,17.44,6.11,13.04,15.0,solar
21.88,1.88,11.47,43924.48,8378.99,25982.3,36.25,18.57,26.36,49.0,solar
24.35,8.11,15.77,46060.23,21136.42,29931.85,23.67,13.7,19.73,76.0,solar
23.67,13.16,18.93,41768.67,13664.66,33039.83,18.57,12.8,15.52,196.0,solar
22.98,4.36,14.08,43908.57,13312.7,28660.55,20.27,10.65,16.47,84.0,solar
24.06,5.33,15.16,44689.96,15103.27,29651.22,20.29,10.76,16.89,89.0,solar
23.51,13.0,18.35,41063.28,13395.6,32139.52,19.63,10.11,14.95,3.0,solar
24.59,15.19,19.43,42873.48,28775.19,35844.12,22.98,6.83,15.47,42.0,solar
21.78,11.52,17.62,40589.9,11342.08,31407.42,13.99,10.12,12.01,186.0,solar
21.63,1.89,11.41,45454.76,7119.75,25768.97,33.73,16.35,24.84,125.0,solar
24.04,2.25,12.58,48721.37,9660.47,28555.61,37.0,19.66,26.91,24.0,solar
25.94,7.68,16.5,46914.89,21531.64,33004.03,25.18,18.16,21.0,4.0,solar
27.45,7.63,18.21,46800.0,26469.1,37052.07,22.44,15.27,19.25,28.0,solar
26.64,7.06,17.43,47785.23,24271.24,36464.55,20.57,11.5,16.87,65.0,solar
21.68,2.13,11.83,49692.62,10062.63,27848.97,36.27,18.04,26.39,49.0,solar
21.4,2.01,11.54,47119.69,8482.78,26216.03,34.12,18.35,24.93,48.0,solar
26.52,5.66,16.26,48315.42,22908.92,34339.79,24.78,14.61,19.94,1047.0,solar
28.94,10.27,19.98,47838.08,27277.34,38090.36,17.54,8.89,13.52,582.0,solar
28.38,5.73,17.29,48074.57,17829.98,33493.77,23.73,13.41,17.99,803.0,solar
24.43,2.71,12.85,48951.76,12235.72,28984.89,14.97,9.13,12.75,298.0,solar
25.15,9.41,15.95,44599.68,23927.71,30828.38,30.17,13.04,22.36,6.0,solar
21.25,2.32,11.77,44989.04,9557.96,26042.0,39.51,22.94,29.14,91.0,solar
28.61,7.37,18.5,47358.51,21388.2,35550.29,23.46,13.78,18.08,647.0,solar
25.16,12.11,19.35,42010.22,12973.71,34429.61,36.6,19.66,25.46,29.0,solar
20.88,1.9,11.07,45602.16,7755.79,24842.14,32.02,18.66,24.22,134.0,solar
28.61,10.38,19.47,47548.4,24947.43,36891.84,12.76,8.93,11.19,380.0,solar
25.74,14.64,19.42,41160.98,20067.41,33247.3,21.07,10.12,13.22,225.0,solar
23.84,8.14,15.18,45505.08,21870.19,29611.14,20.13,8.32,14.02,338.0,solar
30.57,10.19,21.0,48494.74,27279.49,38523.53,27.11,10.19,19.1,712.0,solar
22.59,2.16,12.1,47355.58,8397.66,27532.2,34.18,19.88,25.04,5.0,solar
28.26,6.82,17.87,46800.0,20325.6,34699.62,22.47,13.31,16.83,237.0,solar
23.55,5.04,14.21,45004.05,14411.4,27999.76,26.01,9.48,18.52,14.0,solar
20.24,1.78,10.53,42542.16,9031.06,24224.03,32.63,18.19,23.9,38.0,solar
26.5,8.56,15.99,46016.13,20724.39,29773.72,14.7,8.3,11.57,235.0,solar
23.11,11.49,17.66,40591.97,24319.31,34449.44,17.54,9.53,14.09,198.0,solar
21.04,1.73,10.89,45120.24,7762.04,24601.52,34.9,18.5,26.01,136.0,solar
23.79,5.11,15.15,43960.67,15239.82,30263.69,28.28,16.43,22.67,393.0,solar
24.76,8.77,16.68,45536.91,22708.74,32784.77,23.02,16.74,19.58,3.0,solar
23.79,5.75,14.93,43936.78,15348.68,30016.36,21.45,11.67,17.32,48.0,solar
23.24,12.84,18.45,40033.75,10423.03,32243.87,27.81,14.48,18.21,504.0,solar
21.24,1.92,11.48,41303.24,7349.28,25468.64,32.9,14.77,23.9,61.0,solar
23.65,6.27,16.1,41587.43,14138.05,31479.67,24.45,11.63,18.78,208.0,solar
23.06,11.3,17.46,40845.61,23822.56,34223.33,17.61,8.99,13.81,204.0,solar
30.63,10.14,20.91,48444.4,27283.35,38352.59,27.67,11.24,20.0,754.0,solar
23.17,8.8,15.02,46065.9,25165.43,30298.89,19.29,8.56,14.2,215.0,solar
27.2,6.63,17.63,48400.5,22183.94,36627.65,24.43,14.88,20.59,76.0,solar
24.13,7.5,17.8,41498.62,4576.33,32280.65,20.34,11.88,16.1,402.0,solar
24.38,8.63,16.8,44831.57,22039.63,32676.6,21.82,13.45,17.2,88.0,solar
23.91,9.18,16.92,45082.93,24310.47,33149.02,23.04,16.97,20.06,13.0,solar
24.7,8.72,16.9,44727.59,22299.15,32805.63,22.99,15.0,18.73,143.0,solar
22.79,9.36,17.82,41019.05,3157.28,31478.0,12.48,5.56,8.79,235.0,solar
21.2,1.86,11.44,40768.17,7461.2,25239.52,36.29,17.95,26.47,111.0,solar
20.23,1.83,10.74,44880.31,8631.98,24888.71,31.84,17.71,23.13,97.0,solar
21.96,7.99,17.28,38507.47,2184.8,30949.03,27.91,10.99,15.08,196.0,solar
23.49,7.69,15.18,45571.93,19177.38,28709.21,22.32,7.6,14.7,53.0,solar
24.36,6.08,14.8,43536.5,15933.85,29380.59,24.15,17.73,20.44,96.0,solar
25.96,14.65,20.3,41890.94,19483.49,34541.49,24.71,12.93,16.78,817.0,solar
27.95,8.13,18.49,46800.0,23304.54,35935.8,21.24,13.57,16.12,37.0,solar
23.91,7.05,17.1,45379.28,16534.85,33651.3,24.87,12.68,19.15,118.0,solar
29.54,10.07,20.18,48337.03,25368.71,37472.47,14.67,7.61,11.3,265.0,solar
20.56,5.89,14.13,34603.37,20718.77,28395.98,24.56,18.59,21.37,8.0,solar
29.1,10.54,19.79,48289.12,25701.9,37662.82,16.23,7.59,10.58,466.0,solar
24.4,4.23,15.14,46663.14,14651.59,31417.61,26.72,17.45,22.06,376.0,solar
23.41,8.72,15.17,45864.86,23576.32,29979.11,20.21,10.73,15.54,33.0,solar
21.98,1.99,11.61,45657.02,7929.41,25954.17,34.0,15.17,24.56,70.0,solar
22.87,13.31,18.91,39175.57,20733.7,33374.74,20.49,6.96,13.99,14.0,solar
25.26,8.91,17.34,45152.6,20423.17,32626.19,23.65,13.64,18.26,161.0,solar
22.76,2.14,11.82,49687.18,8747.6,26692.1,34.34,17.68,25.34,114.0,solar
24.13,8.5,15.6,41452.96,22047.57,29625.88,14.79,5.42,10.63,309.0,solar
20.42,1.51,10.56,43403.5,7481.23,24020.08,33.8,16.4,24.45,95.0,solar
25.13,5.04,15.32,48169.21,17889.37,33480.41,17.98,9.36,15.24,2.0,solar
23.7,11.0,18.46,41214.37,6141.5,32108.54,22.83,14.14,19.26,118.0,solar
23.95,5.18,15.56,44794.76,16338.57,32043.53,32.2,19.04,24.97,354.0,solar
25.14,12.75,19.35,42420.19,14817.86,34697.68,31.34,17.64,23.11,98.0,solar
24.7,8.64,16.86,45167.46,23020.47,32957.4,23.62,15.73,18.96,33.0,solar
23.95,8.93,17.12,43758.88,22958.38,33360.25,21.15,13.87,17.11,117.0,solar
22.97,5.77,14.5,41801.49,17101.16,29637.25,22.79,16.95,19.35,93.0,solar
21.2,2.22,11.44,43857.46,9045.89,24709.14,38.28,20.91,27.26,147.0,solar
27.11,6.77,17.61,48360.03,22663.45,36900.67,24.9,15.79,21.53,154.0,solar
24.79,6.28,15.6,44779.05,17853.55,31430.01,22.98,13.53,18.74,113.0,solar
26.02,6.38,17.87,45730.36,17850.77,34452.74,28.94,18.87,24.16,727.0,solar
23.75,8.48,17.29,42979.0,22340.33,33615.13,20.4,12.21,15.48,230.0,solar
21.25,2.32,11.77,44989.04,9557.96,26042.0,39.51,22.94,29.14,92.0,solar
22.25,1.77,11.16,47357.38,8499.29,25560.26,36.89,18.57,26.24,25.0,solar
23.42,4.88,15.27,45099.74,16778.63,31741.21,26.81,16.63,21.69,287.0,solar
28.82,10.06,19.83,47748.29,26753.93,37964.75,21.01,8.49,14.98,662.0,solar
23.48,7.57,17.86,40698.71,4249.09,32764.64,24.85,13.36,18.46,460.0,solar
29.78,12.79,22.06,46516.74,31995.4,39406.96,16.06,11.16,13.86,110.0,solar
29.28,6.78,18.77,48855.78,18546.63,36051.78,19.45,12.54,15.48,20.0,solar
24.48,4.1,14.76,43798.94,5319.69,28227.72,27.13,12.74,22.3,311.0,solar
23.09,12.91,18.42,40070.11,10552.3,32193.55,29.5,14.13,18.66,615.0,solar
25.48,16.74,20.38,43098.13,29647.65,36781.45,26.77,7.7,18.6,4.0,solar
24.42,12.93,19.23,41169.38,12638.98,33064.95,27.7,16.62,19.34,407.0,solar
30.41,10.33,20.52,48445.38,27831.94,38059.82,19.5,8.8,14.43,891.0,solar
24.36,3.09,14.67,48086.26,9826.69,31317.34,27.68,18.29,21.84,110.0,solar
20.66,1.73,10.79,45097.94,8054.21,24540.97,33.66,18.32,25.2,51.0,solar
21.42,1.99,11.52,45904.43,7644.42,25715.55,37.36,19.57,26.63,77.0,solar
27.47,12.93,21.02,45387.04,28825.15,37770.93,28.18,16.85,22.58,923.0,solar
29.9,12.92,22.19,46498.1,32068.19,39482.05,16.4,11.59,14.12,98.0,solar
23.89,7.14,17.89,41214.01,2487.03,32431.02,24.7,14.28,18.62,454.0,solar
28.14,14.61,22.28,43388.77,29194.26,37836.4,28.12,15.57,20.8,1105.0,solar
27.26,6.74,17.82,48098.38,22349.34,36532.38,24.8,14.0,20.45,36.0,solar
24.02,7.0,17.87,41951.62,4275.27,32713.99,23.6,14.33,18.24,459.0,solar
23.16,5.76,14.65,40391.62,15777.51,29379.57,25.14,16.31,20.58,241.0,solar
22.77,2.15,12.24,48752.3,8347.79,27791.17,36.5,20.56,26.55,6.0,solar
23.8,13.22,18.35,40630.09,12134.69,31628.37,19.13,11.33,15.85,5.0,solar
24.9,8.95,17.12,44890.64,23808.56,32901.46,24.01,16.13,19.59,43.0,solar
23.2,9.32,17.05,41832.75,16624.28,30624.92,13.95,7.44,9.98,54.0,solar
21.83,1.67,11.39,42078.44,8399.99,25744.11,40.15,19.13,28.55,53.0,solar
24.83,8.89,17.8,45298.0,22845.14,34107.3,20.57,12.62,16.33,278.0,solar
22.42,10.14,17.82,38351.67,6012.85,31223.79,21.12,9.15,14.74,139.0,solar
23.73,7.62,15.21,45939.67,18908.07,28596.66,21.44,7.61,14.33,57.0,solar
20.76,9.16,15.23,45517.21,25382.79,30648.67,19.38,9.1,14.47,44.0,solar
23.79,9.6,17.43,44984.49,23669.42,33641.1,22.36,13.97,18.39,6.0,solar
23.05,5.31,14.52,42806.42,15557.79,29806.2,19.42,10.76,15.78,80.0,solar
28.78,7.6,18.59,48487.66,23040.41,36886.57,22.84,12.86,17.57,1102.0,solar
25.13,5.04,15.32,48169.21,17889.37,33480.41,17.98,9.36,15.24,1.0,solar
29.72,8.98,20.12,48927.16,25264.59,38093.31,15.94,6.95,12.0,93.0,solar
28.72,10.71,19.65,46815.41,26822.32,36621.97,11.27,6.53,8.44,455.0,solar
23.14,4.92,14.23,43202.18,15121.12,28994.69,21.67,12.19,17.79,430.0,solar
24.44,4.09,15.28,46256.61,14114.39,31442.0,29.86,19.11,24.26,402.0,solar
20.31,1.62,10.75,42648.4,8058.06,24558.5,34.58,16.92,25.17,12.0,solar
27.16,6.64,17.63,48327.37,21878.14,36529.28,24.32,14.57,20.43,52.0,solar
29.9,12.92,22.19,46498.1,32068.19,39482.05,16.4,11.59,14.12,87.0,solar
24.42,14.46,19.92,42062.46,27207.61,35005.51,33.82,10.2,18.44,64.0,solar
24.47,9.36,17.5,43793.28,23877.62,33247.14,23.99,16.48,19.58,90.0,solar
21.74,1.76,11.03,46061.24,8052.39,25342.78,35.98,18.42,26.06,71.0,solar
28.43,7.94,18.43,47052.25,22766.7,35205.64,21.63,10.78,15.4,648.0,solar
24.72,8.47,16.99,44761.86,22020.6,33356.12,21.62,13.29,16.71,190.0,solar
21.74,1.94,11.4,48451.29,7683.6,25558.96,32.62,19.12,24.44,53.0,solar
24.78,2.9,14.94,48403.97,8839.83,31519.06,28.02,17.72,22.1,84.0,solar
28.45,8.71,19.08,46766.08,25998.56,37130.15,24.22,16.43,19.78,77.0,solar
28.39,8.25,18.54,46626.56,24541.5,36234.69,22.75,14.03,18.68,283.0,solar
29.08,11.2,20.83,47572.46,29925.43,38912.85,23.81,9.04,16.69,-8.0,solar
24.9,9.09,17.35,44876.35,23881.81,33327.44,23.49,16.85,19.65,55.0,solar
24.45,8.72,16.88,43805.1,21764.26,32287.85,22.27,14.59,18.22,105.0,solar
22.56,2.29,12.02,48108.66,9944.74,27357.05,33.54,19.82,24.91,20.0,solar
29.55,11.21,20.93,47798.69,29781.52,38690.72,23.51,8.16,16.11,-6.0,solar
20.96,1.9,11.15,46283.94,8715.76,25554.63,32.2,17.39,24.21,72.0,solar
23.7,4.24,14.47,46740.71,14298.62,30484.89,16.43,9.57,11.85,132.0,solar
25.11,5.91,15.78,43271.52,16923.87,31043.95,20.56,9.91,16.47,149.0,solar
20.71,2.22,11.42,47195.3,9452.3,25986.45,35.6,21.02,26.39,99.0,solar
25.01,9.58,16.52,45211.23,25690.52,32357.88,15.53,4.82,9.2,386.0,solar
23.29,3.53,13.66,42866.91,8598.87,26553.24,25.55,14.02,21.29,169.0,solar
24.36,4.16,15.03,45997.73,13936.57,31237.09,26.72,17.21,21.89,319.0,solar
24.33,9.15,17.44,43722.68,23174.74,33573.79,21.79,13.57,17.37,168.0,solar
21.9,2.26,12.12,47372.28,10567.64,28185.6,34.8,16.89,25.08,19.0,solar
29.07,6.6,18.55,49009.97,18182.84,36055.99,18.91,11.89,15.17,10.0,solar
24.61,14.51,20.26,42440.01,32294.77,36932.54,38.34,12.21,23.14,49.0,solar
24.41,6.16,15.11,44882.18,16152.71,30616.55,23.86,15.44,19.95,53.0,solar
24.93,8.99,18.83,42115.78,3549.9,33458.88,27.67,15.93,20.84,17.0,solar
25.09,6.42,15.36,45240.25,17148.29,31103.99,27.93,20.73,23.64,9.0,solar
25.11,8.79,17.07,44716.58,23876.04,32883.93,23.35,16.65,19.53,30.0,solar
21.13,1.93,11.35,47449.72,7702.29,25842.12,33.38,15.43,24.66,89.0,solar
25.61,6.4,17.2,46873.56,18705.32,33695.23,27.67,17.31,21.58,229.0,solar
23.09,12.91,18.42,40070.11,10552.3,32193.55,29.5,14.13,18.66,585.0,solar
21.72,1.82,11.64,48303.64,8281.08,26832.68,36.22,20.18,26.97,75.0,solar
23.91,6.24,16.33,41944.0,14616.67,32164.56,24.9,13.73,19.87,190.0,solar
23.34,2.19,12.12,47886.74,9483.05,27231.14,34.49,18.67,25.45,32.0,solar
23.08,3.51,13.71,43405.83,9771.45,26862.09,21.69,11.1,16.13,142.0,solar
22.88,4.86,14.27,42123.46,12016.15,27945.82,25.35,12.82,19.87,394.0,solar
22.52,13.11,18.51,39148.86,12357.23,32238.11,31.9,13.76,19.08,564.0,solar
23.4,5.84,14.65,41175.21,16003.94,29336.48,23.56,18.17,20.37,68.0,solar
23.12,4.87,14.87,42999.16,16357.64,30644.62,28.39,16.76,22.34,305.0,solar
29.1,11.55,20.78,45261.71,30386.51,38210.16,18.36,11.98,15.36,166.0,solar
23.84,6.03,14.99,43669.37,15614.25,30325.57,24.23,13.86,19.93,19.0,solar
26.68,8.18,18.04,45999.78,20077.22,33856.11,24.73,13.32,19.04,422.0,solar
22.94,12.17,18.5,38500.95,17194.57,34591.52,28.35,13.95,19.37,216.0,solar
21.85,2.04,11.75,47798.28,8030.03,26290.45,39.47,21.82,28.63,68.0,solar
28.27,8.24,18.63,48307.67,24276.99,36386.94,24.28,14.67,19.23,711.0,solar
22.77,2.11,12.21,49186.69,8416.01,27478.94,38.5,20.85,27.82,4.0,solar
22.16,7.4,17.38,37761.57,4537.62,31139.69,31.14,9.01,14.52,135.0,solar
24.12,12.09,19.45,40761.33,10497.51,32543.79,34.51,14.7,21.7,596.0,solar
27.37,10.81,19.13,43481.31,27301.89,35534.14,13.92,9.21,11.57,150.0,solar
25.35,3.38,15.06,47867.86,11137.22,31627.36,31.0,18.14,23.47,-12.0,solar
23.77,10.58,18.01,41447.37,23718.39,34319.57,22.26,8.3,16.88,24.0,solar
26.37,4.63,15.78,49110.19,15933.97,33757.61,22.15,14.41,17.94,93.0,solar
23.53,12.62,18.85,41070.65,15180.77,33351.15,31.39,15.21,19.61,473.0,solar
22.89,5.51,14.53,41213.19,15915.15,29569.33,21.76,13.91,18.15,121.0,solar
28.75,10.87,20.6,47225.1,28636.84,38717.51,17.92,9.75,14.14,119.0,solar
27.25,7.6,17.83,45540.17,23882.71,34998.21,28.91,16.7,20.8,26.0,solar
19.74,1.37,10.29,40304.4,7119.56,24427.84,38.84,20.16,28.22,94.0,solar
27.09,9.95,18.93,45111.54,25375.93,36275.36,14.28,9.33,11.65,77.0,solar
20.18,1.7,10.85,42976.68,8233.18,24844.17,34.92,18.33,25.4,0.0,solar
19.88,1.94,10.76,39350.37,8248.08,23304.1,35.83,20.87,27.03,43.0,solar
23.12,5.71,14.61,40312.16,15728.04,29196.83,25.65,16.68,21.04,277.0,solar
26.16,9.02,17.52,45669.48,21409.18,33376.65,25.14,14.35,18.94,92.0,solar
23.07,14.05,18.67,39743.34,11704.04,32317.71,29.16,11.16,18.08,375.0,solar
20.85,2.23,11.25,40107.02,8887.0,24172.83,37.7,21.76,27.67,166.0,solar
25.09,3.18,14.99,48407.73,9220.66,31803.23,28.82,17.64,22.0,-24.0,solar
20.65,1.88,10.85,45288.68,9097.82,24737.81,35.54,19.33,25.62,107.0,solar
21.62,2.17,11.77,46543.08,8939.51,27164.41,32.16,18.79,23.92,32.0,solar
22.92,2.11,11.98,44572.68,9575.59,26993.75,38.06,21.15,27.9,65.0,solar
24.79,10.11,18.87,42429.64,6189.71,33672.95,27.61,12.72,18.5,57.0,solar
29.7,9.23,19.99,48656.98,26113.45,38043.98,11.67,7.26,9.49,167.0,solar
20.1,1.62,10.76,42383.1,7939.45,24712.21,34.71,17.48,25.21,10.0,solar
27.46,7.92,18.77,48295.74,23633.86,37454.8,20.54,10.11,14.28,79.0,solar
21.23,1.66,11.45,42541.72,6558.23,25861.53,26.76,13.53,19.06,152.0,solar
21.25,2.32,11.77,44989.04,9557.96,26042.0,39.51,22.94,29.14,221.0,solar
22.39,1.94,12.11,49110.74,9559.62,27707.83,38.88,20.97,28.52,74.0,solar
23.79,2.87,14.16,46741.74,8895.68,30254.19,24.36,12.73,19.81,255.0,solar
28.11,8.17,18.43,46790.09,24170.78,35888.43,21.51,11.82,14.59,134.0,solar
24.43,8.72,16.98,44760.72,23057.91,33028.97,21.51,13.38,17.17,159.0,solar
22.82,4.13,13.7,41626.74,10242.4,26437.32,18.53,6.28,13.8,284.0,solar
20.3,1.77,11.25,40459.35,8886.45,25177.25,38.09,22.6,28.25,16.0,solar
24.73,15.71,19.69,42508.76,27905.65,35459.77,21.96,5.74,13.41,37.0,solar
23.84,4.21,14.13,42976.79,8390.84,27047.86,23.19,10.07,18.19,433.0,solar
26.94,8.9,18.49,47219.06,26474.45,37167.63,16.72,10.56,12.75,377.0,solar
26.33,4.62,15.76,48700.65,16455.52,33942.22,22.39,14.78,18.0,197.0,solar
28.32,7.92,18.84,48746.61,23768.94,37519.23,11.08,6.44,8.92,268.0,solar
29.05,10.52,19.84,47077.76,26364.96,37222.35,13.44,10.31,11.9,314.0,solar
22.02,2.11,11.92,47365.06,8452.63,27272.96,32.85,18.77,24.42,43.0,solar
23.75,3.92,14.11,44214.15,11973.05,28656.25,22.14,11.64,18.11,97.0,solar
22.99,2.1,11.81,48665.43,9535.48,27474.19,34.24,16.38,25.04,60.0,solar
23.13,11.12,17.32,41144.42,21251.08,34097.45,19.11,8.63,13.85,188.0,solar
28.41,7.65,18.34,48085.66,22264.41,35450.54,24.76,16.4,19.99,706.0,solar
22.59,2.16,12.1,47355.58,8397.66,27532.2,34.18,19.88,25.04,6.0,solar
24.73,6.29,15.72,44989.45,18549.88,31751.59,23.03,13.71,18.68,28.0,solar
22.89,5.51,14.53,41213.19,15915.15,29569.33,21.76,13.91,18.15,151.0,solar
22.96,4.73,14.28,43782.11,13637.81,29150.65,26.46,15.6,20.53,342.0,solar
23.04,12.01,17.71,39999.74,28798.03,34511.5,19.79,9.91,14.94,198.0,solar
24.92,8.61,16.83,46004.99,23201.16,33178.63,23.45,15.31,18.83,33.0,solar
25.72,17.21,20.23,41888.88,27701.46,35889.69,38.37,11.28,22.8,39.0,solar
23.89,6.37,14.22,44256.48,16201.67,27722.94,17.85,6.58,12.57,175.0,solar
22.17,2.09,11.76,49362.76,9003.74,27341.15,33.03,15.63,23.99,20.0,solar
17.23,1.44,9.87,37991.14,7438.99,23223.87,32.07,18.94,24.71,47.0,solar
25.07,4.26,14.56,48557.88,13353.17,29721.52,20.3,13.29,17.15,109.0,solar
26.15,4.97,15.67,49073.14,18717.4,33740.19,22.78,14.13,18.4,56.0,solar
23.04,5.59,14.58,40914.89,15825.2,29291.27,24.13,14.72,19.72,249.0,solar
22.11,2.16,12.18,49642.58,9490.96,27699.96,35.23,18.34,25.68,7.0,solar
21.24,1.74,11.05,41594.47,8649.49,25524.39,36.42,18.87,26.72,68.0,solar
21.76,1.98,11.57,44339.98,8076.7,26360.93,33.55,14.45,24.19,60.0,solar
20.03,1.47,10.22,37068.9,7000.45,22623.02,35.33,17.58,25.32,67.0,solar
23.77,4.49,15.05,44617.73,15054.57,30860.82,27.31,17.06,22.36,294.0,solar
28.22,8.09,18.55,48441.59,24397.23,36178.86,23.86,15.79,19.15,680.0,solar
24.87,16.75,20.83,40996.57,27271.15,35945.83,22.67,12.48,17.77,12.0,solar
24.4,10.76,19.5,40996.52,11093.8,33439.67,35.29,14.96,21.31,593.0,solar
24.52,8.69,16.76,44237.08,23912.72,32862.38,23.35,17.02,19.7,15.0,solar
23.05,4.53,14.63,43423.42,15304.4,29919.32,26.53,16.18,21.29,283.0,solar
24.09,9.17,17.27,43755.79,23362.77,33288.51,21.07,13.76,17.04,131.0,solar
25.23,17.3,21.02,42292.94,34018.77,37897.99,13.64,5.47,8.61,59.0,solar
24.68,9.72,17.58,42809.86,23640.35,33220.79,22.33,13.07,17.85,107.0,solar
24.99,6.19,15.62,47912.98,16498.04,31206.88,23.14,13.6,19.14,47.0,solar
22.05,2.1,11.73,44212.2,9456.66,26544.21,38.82,21.44,28.74,32.0,solar
21.98,2.17,12.1,46498.85,9444.54,26888.59,36.37,18.55,26.41,15.0,solar
24.82,8.66,16.87,44938.12,22900.51,32837.78,22.94,15.17,18.5,109.0,solar
27.52,9.31,19.05,47304.5,26612.0,37568.42,17.67,10.08,13.22,505.0,solar
20.02,1.67,10.78,41376.84,8056.18,24405.66,34.58,19.1,25.37,9.0,solar
30.31,12.75,22.64,46681.32,31043.83,39551.17,18.94,12.89,15.78,1014.0,solar
21.1,1.63,10.78,44261.1,7278.11,24659.01,36.88,18.34,26.42,64.0,solar
26.27,6.41,16.84,48231.94,20462.25,35289.83,27.2,11.05,19.34,295.0,solar
21.3,2.34,11.8,45255.26,9574.51,25921.41,39.66,23.11,29.5,140.0,solar
28.61,7.37,18.5,47358.51,21388.2,35550.29,23.46,13.78,18.08,644.0,solar
21.67,1.95,11.6,46404.44,8190.78,26353.02,35.3,15.83,25.59,97.0,solar
24.12,4.92,14.97,44778.48,13721.19,29624.53,27.76,13.55,22.3,562.0,solar
24.63,10.75,18.25,43494.04,23543.95,33445.46,24.87,9.82,17.84,23.0,solar
29.81,8.88,20.0,49110.24,24997.27,37725.59,11.75,6.87,9.2,196.0,solar
29.22,8.69,19.44,48749.41,25604.61,37382.57,11.43,7.33,9.1,164.0,solar
21.55,6.38,13.92,38488.96,17966.97,28600.69,26.01,9.2,20.25,42.0,solar
24.73,10.1,18.08,43590.36,23333.61,33864.45,24.53,12.54,19.8,104.0,solar
22.96,7.42,15.01,46327.95,23440.63,30646.47,23.89,11.1,18.01,0.0,solar
22.36,2.31,12.12,44578.84,9358.51,26082.59,43.15,23.62,31.01,117.0,solar
21.52,1.96,11.46,47805.18,8064.88,26377.84,34.67,16.47,25.4,112.0,solar
26.88,3.9,16.11,49231.86,13015.21,33774.9,26.36,14.75,21.22,16.0,solar
24.27,9.24,15.64,45052.64,26061.74,31072.47,19.72,8.43,14.01,346.0,solar
22.65,2.55,12.35,42978.13,11050.97,26789.71,40.33,21.59,29.32,207.0,solar
23.03,12.2,18.65,39652.61,11084.32,32417.27,25.38,14.64,17.21,502.0,solar
20.66,1.68,10.77,43362.38,7587.83,24661.88,33.55,18.37,25.05,75.0,solar
21.04,2.28,11.36,46172.04,9598.65,25492.57,33.63,19.46,25.69,71.0,solar
24.25,5.16,15.56,46033.88,16109.58,31946.36,32.2,18.92,24.87,338.0,solar
26.46,5.68,16.38,48334.74,15502.35,32706.83,20.95,13.52,17.28,982.0,solar
20.11,1.15,10.24,42252.31,7074.59,25436.57,32.91,19.28,25.78,76.0,solar
25.87,6.36,16.38,46920.26,19437.36,33123.33,23.92,16.27,20.27,5.0,solar
24.56,10.04,18.01,43533.03,23669.32,33770.62,23.26,12.08,18.83,65.0,solar
29.34,8.66,19.72,49080.28,25233.14,37988.91,14.52,9.48,12.54,100.0,solar
24.73,6.29,15.72,44989.45,18549.88,31751.59,23.03,13.71,18.68,55.0,solar
30.5,10.44,21.06,48748.68,28205.65,38547.72,32.14,13.6,23.82,752.0,solar
21.5,2.31,11.77,44963.74,10051.04,26247.11,38.22,22.34,28.24,133.0,solar
