maxrad,minrad,meanrad,maxdur,mindur,meandur,maxwind,minwind,meanwind,elevation,energy
22.17,8.0,15.54,37707.93,21671.77,30075.85,24.85,14.19,20.01,159.0,wind
22.94,3.17,12.55,44860.33,12892.46,25044.57,30.91,16.92,23.19,341.0,wind
28.1,8.24,18.43,46707.75,24774.24,36194.83,22.94,14.56,18.74,239.0,wind
23.25,17.68,20.59,41169.07,32227.93,37716.65,30.23,16.21,22.93,69.0,wind
28.04,6.75,17.4,48624.14,19545.04,34243.1,26.55,18.34,21.59,1057.0,wind
25.95,7.78,16.08,42189.87,18096.72,30092.49,38.51,22.35,27.35,16.0,wind
30.7,9.9,20.79,48522.58,26248.61,37917.08,25.01,12.08,18.91,1031.0,wind
17.78,3.37,11.36,30164.24,11396.0,20529.77,33.08,22.58,27.49,122.0,wind
25.66,5.29,15.75,43447.77,17267.3,31569.27,33.48,16.97,23.21,937.0,wind
21.89,7.93,14.02,38019.38,11750.6,24207.26,18.03,7.29,11.64,1323.0,wind
23.26,5.1,15.73,43567.88,15991.87,31865.91,33.14,18.93,25.34,368.0,wind
21.31,5.62,13.2,40506.01,19233.19,28993.2,16.88,11.14,13.51,247.0,wind
25.07,5.8,15.95,45683.71,20070.99,33204.53,41.89,18.72,28.83,87.0,wind
27.56,6.37,17.83,47139.58,17998.7,34090.4,30.83,17.14,24.88,506.0,wind
23.24,8.22,16.61,39694.81,24458.15,32867.15,33.33,18.4,25.67,1805.0,wind
22.52,6.56,15.31,39835.3,23444.63,32371.1,28.38,16.88,23.36,217.0,wind
16.68,0.98,8.59,33633.07,5567.8,20520.69,27.43,16.12,22.16,479.0,wind
22.14,6.47,15.25,39851.17,23911.99,33126.75,27.1,17.05,22.25,153.0,wind
28.27,3.08,16.23,49957.76,8405.66,32616.6,29.11,14.46,21.0,461.0,wind
22.5,7.89,15.99,38424.76,24223.68,31908.73,27.44,10.99,19.09,1535.0,wind
28.05,8.43,18.7,48064.53,24068.97,36285.12,30.71,15.95,21.29,844.0,wind
23.27,7.92,16.65,40641.9,24685.17,33705.25,31.07,15.76,24.6,1565.0,wind
25.16,6.85,15.81,40384.54,22967.16,31439.18,27.42,19.58,23.38,25.0,wind
28.44,7.72,18.34,48159.09,22342.53,35339.86,25.51,18.01,20.95,743.0,wind
34.86,16.53,25.49,46156.13,34816.88,40173.08,45.76,16.89,25.79,2124.0,wind
24.49,17.09,20.76,40604.59,33370.57,36698.13,36.52,17.92,28.32,646.0,wind
22.95,3.54,13.88,43174.97,9650.75,27703.59,27.14,11.83,22.0,379.0,wind
24.05,9.14,15.27,43257.76,15819.24,27621.05,15.85,9.01,11.7,1060.0,wind
26.65,5.09,16.16,45363.06,16389.46,31335.67,30.92,20.29,24.94,966.0,wind
26.0,5.85,16.94,47197.18,17293.7,33626.76,32.58,19.93,25.82,378.0,wind
24.56,4.83,15.31,43855.14,16396.57,30955.87,28.4,12.66,22.95,265.0,wind
20.93,2.78,12.43,40627.95,9402.33,27381.21,32.8,18.39,24.22,156.0,wind
22.57,8.2,16.21,40134.32,24337.7,32617.61,31.14,15.73,23.0,1733.0,wind
25.72,5.59,16.54,47309.12,17031.68,33135.33,31.51,18.1,24.13,292.0,wind
25.6,14.6,20.09,41435.84,29546.96,35439.09,29.48,17.69,23.53,868.0,wind
30.62,11.11,20.7,48457.05,28241.58,38548.0,28.34,13.12,20.12,754.0,wind
27.26,7.82,18.58,45033.97,20908.4,35039.99,32.61,16.77,26.64,558.0,wind
24.14,5.52,16.21,45889.86,18482.15,33030.5,32.86,16.34,25.34,468.0,wind
22.59,8.62,16.17,40465.87,25972.9,32257.23,28.95,9.67,18.05,1504.0,wind
23.69,17.82,20.49,41124.61,31117.16,37076.47,34.35,18.28,27.22,71.0,wind
26.57,8.39,18.51,44165.12,23478.72,35259.24,30.33,18.25,24.29,365.0,wind
21.23,1.79,11.34,44165.33,9242.54,26352.99,38.8,20.64,28.51,1.0,wind
27.6,9.49,19.34,47215.24,27135.84,37717.42,19.63,8.72,13.27,69.0,wind
24.86,18.9,21.9,40899.51,33675.64,37978.79,31.19,14.37,24.8,25.0,wind
27.93,4.39,16.97,48845.32,12404.52,33196.47,20.31,8.51,14.84,1197.0,wind
27.72,7.68,16.64,43974.98,22106.43,31502.45,36.65,18.93,23.82,35.0,wind
26.08,4.26,14.24,49669.54,15504.33,30325.19,29.75,19.48,25.48,486.0,wind
21.98,4.44,13.2,38785.66,15137.18,27036.27,34.53,13.73,26.66,470.0,wind
24.37,4.29,15.14,43795.29,6768.26,29446.54,29.31,10.56,23.17,196.0,wind
26.33,8.03,17.95,47642.34,24976.28,36993.54,15.45,8.98,11.7,8.0,wind
22.37,9.29,16.18,38529.28,24954.64,31625.64,19.78,9.75,14.11,1927.0,wind
20.54,2.5,11.85,38587.79,8207.64,25779.51,35.74,19.11,26.01,206.0,wind
24.39,18.33,21.33,41177.92,32596.56,38032.13,34.11,16.51,27.5,2.0,wind
25.73,4.93,15.56,47549.09,19312.06,32616.33,30.69,20.37,25.99,681.0,wind
26.72,11.17,20.11,45579.24,26429.97,36765.74,31.57,22.23,26.3,966.0,wind
23.53,5.06,15.72,43934.1,15788.16,31795.23,32.75,18.93,25.07,377.0,wind
20.11,2.56,12.49,43836.39,7428.25,27088.82,31.92,16.66,22.97,121.0,wind
21.96,7.89,15.99,41783.99,25041.3,32961.81,16.65,5.35,11.89,1029.0,wind
25.77,14.69,20.23,41519.56,29974.08,35901.96,28.53,16.78,23.27,822.0,wind
27.9,11.37,19.25,45836.4,24903.16,34727.85,29.18,18.75,24.03,480.0,wind
28.43,7.45,18.21,47652.26,21964.1,35398.59,24.47,15.13,18.9,756.0,wind
25.54,7.32,15.71,42056.88,18899.3,29587.13,46.98,22.2,26.49,160.0,wind
28.13,5.89,17.81,48812.65,18068.92,35579.74,26.34,11.67,20.68,965.0,wind
26.54,13.16,18.98,45116.23,25311.1,34683.27,17.06,5.58,10.38,3192.0,wind
28.01,5.98,17.13,48234.96,19346.18,33833.21,23.7,12.1,17.19,802.0,wind
25.8,4.22,14.08,49712.34,14855.0,30011.88,26.47,17.74,23.1,237.0,wind
27.72,3.14,16.0,49831.32,7971.41,32157.64,26.84,12.65,18.78,273.0,wind
23.15,3.41,13.71,43093.39,6572.87,26772.18,27.76,10.98,22.52,509.0,wind
22.13,9.56,16.34,36278.22,21632.06,30735.36,23.84,15.53,20.35,1572.0,wind
23.15,4.48,15.0,46154.44,11628.85,29899.17,27.03,13.23,22.53,193.0,wind
27.89,6.41,17.77,48935.93,18367.11,35540.68,28.27,13.24,21.86,1037.0,wind
20.31,6.17,13.57,35889.38,18445.92,28777.69,24.3,15.44,20.71,164.0,wind
22.43,6.41,15.21,40770.98,24227.14,32714.26,26.27,16.19,21.79,165.0,wind
23.04,7.33,16.1,40288.8,23013.01,32514.71,29.94,14.58,23.58,1241.0,wind
23.13,3.83,13.66,43949.74,14248.89,29342.33,27.08,16.37,21.14,5.0,wind
28.53,8.29,18.65,47921.03,23455.02,35692.24,28.52,16.67,22.03,928.0,wind
26.93,10.17,19.52,46287.62,25630.16,36723.8,31.34,19.17,26.81,1103.0,wind
20.25,2.55,11.92,39345.53,8254.5,26033.2,34.43,18.26,25.5,174.0,wind
27.43,9.68,19.26,47796.54,27787.65,37979.76,14.1,6.71,8.99,734.0,wind
23.42,17.38,20.08,40867.51,30927.28,36607.01,33.74,17.87,25.98,221.0,wind
24.22,5.19,16.0,47383.37,17275.69,32691.18,32.89,18.4,26.49,561.0,wind
27.69,6.42,17.49,47948.65,19562.46,34071.34,29.61,17.91,23.15,1320.0,wind
30.77,11.26,20.99,48458.34,28335.48,38432.79,25.27,7.3,15.3,480.0,wind
16.34,1.33,9.3,34085.1,7041.56,21843.25,33.0,19.94,26.14,171.0,wind
20.62,2.21,12.48,42216.93,6665.17,26973.55,31.64,15.4,22.34,264.0,wind
23.68,6.02,14.84,45064.9,16615.8,29690.6,25.65,18.58,21.31,177.0,wind
26.57,10.96,19.99,45278.84,25490.47,36774.13,32.81,23.24,27.46,993.0,wind
23.92,5.14,15.63,42938.36,16138.44,31475.68,31.42,18.38,24.65,379.0,wind
19.77,4.12,12.75,33032.21,13834.92,24499.22,29.21,18.53,23.01,57.0,wind
23.41,5.32,14.7,42270.36,14842.63,29404.1,25.1,15.63,20.49,372.0,wind
26.52,7.76,17.89,47901.88,25127.22,36852.35,27.53,17.23,22.15,1085.0,wind
25.43,19.33,22.32,40823.93,32682.31,37664.53,33.03,15.23,26.3,4.0,wind
30.92,10.55,21.04,46010.07,28045.68,38202.33,29.05,20.3,25.56,250.0,wind
21.62,6.36,14.89,38724.71,23855.5,32846.41,26.13,17.01,21.71,144.0,wind
23.48,3.89,14.79,42691.32,7216.63,28616.21,27.05,11.03,21.71,235.0,wind
26.98,6.22,16.85,47483.51,19484.1,33031.5,26.15,15.09,19.49,1652.0,wind
28.1,6.26,17.61,47795.24,16839.74,33350.62,25.65,17.71,20.55,1689.0,wind
23.43,3.79,14.29,43504.38,8813.64,28208.4,26.21,12.2,21.74,263.0,wind
26.79,9.05,18.47,46445.21,27202.32,36527.53,35.63,21.91,28.58,18.0,wind
23.39,4.59,15.31,44578.52,12065.18,29990.84,27.97,13.46,22.95,180.0,wind
26.86,7.79,17.24,42808.52,23260.54,33107.59,26.25,18.89,22.2,178.0,wind
26.51,5.91,16.52,48267.78,19117.4,33612.76,31.54,20.46,25.51,581.0,wind
26.51,5.58,16.06,46673.11,18509.8,32485.91,17.23,9.63,13.08,726.0,wind
27.45,5.77,16.66,47010.97,19278.45,33245.83,27.65,14.07,19.22,890.0,wind
25.33,15.62,20.56,41342.86,33407.07,36749.12,34.51,17.65,26.65,1045.0,wind
26.88,9.36,19.25,45872.2,24576.05,35509.53,30.44,17.81,26.22,967.0,wind
26.77,7.64,17.3,43411.32,23221.01,33673.96,25.97,19.01,22.41,129.0,wind
25.1,5.89,16.86,47150.83,17633.78,33467.67,33.13,19.55,26.35,442.0,wind
26.19,11.01,19.04,43309.67,20794.51,33959.43,29.69,20.35,23.99,249.0,wind
24.88,17.78,21.71,40517.61,29565.9,37168.16,35.17,14.32,26.61,17.0,wind
23.3,4.73,14.62,42833.22,11594.97,29440.98,19.99,8.39,16.53,293.0,wind
26.33,10.23,19.31,45079.43,23752.41,35782.09,33.21,16.82,27.29,978.0,wind
25.69,7.8,15.94,41877.16,18654.54,30167.76,36.8,21.16,25.96,13.0,wind
28.28,8.69,19.12,46735.64,24350.01,36366.43,17.96,8.68,11.99,695.0,wind
21.32,5.95,13.9,39646.45,17137.37,30287.61,29.54,15.9,21.64,246.0,wind
22.98,4.66,13.96,40539.7,15762.51,28682.62,26.4,12.06,20.55,231.0,wind
28.14,7.89,18.35,44538.26,20532.88,34482.13,25.49,14.93,20.85,960.0,wind
22.26,6.77,14.3,39363.3,22736.24,29916.55,26.25,14.05,20.59,146.0,wind
22.35,8.33,15.76,38261.6,22784.7,30628.74,26.65,13.15,20.18,370.0,wind
21.89,9.22,15.21,35935.01,20093.67,28011.84,21.95,11.76,16.05,1399.0,wind
27.66,8.83,18.83,48057.67,26349.74,37215.96,25.64,13.54,17.76,533.0,wind
24.88,17.94,21.79,40330.31,29565.27,36895.46,35.01,14.87,26.9,13.0,wind
21.9,3.72,13.25,41563.03,12215.5,26971.16,26.6,16.78,21.68,370.0,wind
27.03,6.66,17.2,48627.46,21624.17,35803.3,40.82,15.97,23.23,419.0,wind
25.14,14.45,19.82,40622.74,29132.66,34769.32,29.47,17.88,23.88,903.0,wind
30.94,9.86,20.77,48529.95,25589.83,37678.41,28.87,12.48,19.96,1070.0,wind
19.46,3.83,12.53,33316.6,12369.74,23848.95,28.89,18.99,23.08,205.0,wind
20.19,2.62,12.35,41413.49,7749.39,26491.41,32.65,18.0,23.97,151.0,wind
20.01,4.01,12.93,34298.77,13647.16,24924.48,27.4,15.37,20.73,56.0,wind
25.15,7.48,15.79,41697.61,17093.87,29939.31,38.46,21.44,26.49,5.0,wind
25.45,5.5,16.48,47306.64,17312.35,32998.09,31.89,18.5,24.55,309.0,wind
20.89,2.32,12.45,41050.75,6711.75,26910.51,30.53,14.67,21.17,93.0,wind
23.16,3.41,13.62,42653.64,6282.26,26080.37,27.47,10.61,22.35,497.0,wind
24.16,8.34,16.44,38920.38,17494.02,30025.04,47.63,22.89,28.39,311.0,wind
21.53,3.58,12.85,40611.72,12290.13,28072.44,29.64,18.3,23.25,38.0,wind
22.8,7.06,16.35,40348.14,23675.99,33189.11,32.34,18.71,26.6,1363.0,wind
26.98,9.99,19.52,46567.86,25572.75,36198.55,31.2,15.73,26.49,1081.0,wind
27.66,8.87,18.91,48009.54,25948.09,37301.66,20.23,11.56,14.86,529.0,wind
25.44,5.0,15.08,44859.96,17137.76,30729.12,24.53,14.48,19.48,695.0,wind
27.32,6.8,17.41,48388.07,21304.06,35841.45,40.02,15.77,24.81,296.0,wind
31.29,9.88,20.81,48631.33,25484.31,37224.49,23.41,10.71,17.59,1117.0,wind
24.7,8.32,16.0,40613.96,17615.89,29482.26,26.66,19.86,23.7,1.0,wind
25.56,10.88,18.35,45471.75,22141.16,34042.35,29.1,14.75,22.45,7.0,wind
23.63,5.91,14.83,45016.15,16613.38,29615.31,24.57,18.32,20.63,124.0,wind
26.02,7.12,16.0,42465.5,19423.78,29888.06,44.74,22.53,27.16,302.0,wind
20.41,2.16,11.42,40200.52,7965.89,25258.37,35.54,19.13,26.18,136.0,wind
22.93,7.63,16.01,39565.15,23520.57,32150.67,30.56,17.74,25.09,1331.0,wind
23.56,17.74,20.45,41178.03,30973.52,36992.56,33.6,18.58,26.69,107.0,wind
27.12,8.17,16.27,42819.99,19592.25,30549.53,44.71,18.41,24.04,83.0,wind
21.44,6.41,14.89,38078.3,22738.74,32140.49,27.57,17.0,22.38,171.0,wind
22.64,1.62,12.47,50940.2,8650.05,30627.75,29.72,11.41,19.36,1296.0,wind
27.97,9.36,19.02,46764.05,26505.75,36684.93,20.47,13.3,16.02,361.0,wind
24.84,7.79,15.94,41417.54,17718.17,30072.79,34.09,19.3,24.07,220.0,wind
21.83,6.47,15.27,38483.94,23819.3,32488.63,27.02,17.13,22.1,178.0,wind
30.86,9.75,20.65,48696.84,26403.77,38117.17,30.09,13.13,20.91,1277.0,wind
22.0,3.74,13.41,44392.35,14288.54,28593.16,25.83,15.76,21.33,447.0,wind
27.2,18.15,21.69,40611.54,32264.3,37157.69,41.64,15.35,28.8,765.0,wind
19.89,2.18,11.68,37915.03,7924.79,25146.38,30.74,15.36,23.12,156.0,wind
25.07,6.14,16.31,43746.27,16437.82,32321.48,28.25,16.85,22.59,181.0,wind
23.8,4.46,14.05,44260.36,15124.37,28034.28,22.27,10.44,16.46,593.0,wind
22.0,15.55,19.03,40035.32,19367.24,35291.24,20.98,13.12,17.26,4.0,wind
21.8,7.87,15.6,43268.02,22209.06,30929.21,26.06,15.4,21.36,0.0,wind
25.22,19.46,22.32,41441.83,34709.06,38457.0,34.78,16.68,28.02,88.0,wind
20.38,8.62,14.4,41335.71,18706.04,28089.67,23.27,12.94,18.14,211.0,wind
20.72,4.1,12.92,42128.6,14000.38,25537.93,27.1,19.58,22.91,61.0,wind
21.48,6.25,14.91,37657.02,23394.39,32280.93,26.26,17.41,21.89,135.0,wind
23.82,8.2,15.63,40193.49,17666.03,29327.47,28.3,18.31,24.15,21.0,wind
25.51,18.5,21.85,40292.14,34263.8,38301.0,37.98,13.42,25.81,890.0,wind
23.99,5.71,16.39,43152.76,17151.41,32948.2,31.96,18.3,24.47,333.0,wind
27.84,7.76,18.61,43948.46,21260.14,34902.69,26.2,19.41,23.3,241.0,wind
30.8,11.35,21.26,48455.64,29054.34,38701.22,21.13,8.56,14.36,230.0,wind
22.75,7.55,16.16,41013.55,23868.76,32914.05,28.33,14.61,23.62,1175.0,wind
27.06,18.48,21.72,40585.31,33009.31,37690.42,42.2,16.39,28.95,764.0,wind
23.37,4.56,15.17,46055.76,11896.64,30686.54,28.12,13.02,23.17,184.0,wind
24.78,6.31,16.57,45679.6,23147.82,34916.25,38.54,27.03,32.82,1148.0,wind
28.56,8.17,18.65,47965.19,23672.71,35893.94,29.57,18.7,22.78,922.0,wind
19.67,3.69,12.12,36292.58,11631.23,23137.99,29.5,18.27,23.81,199.0,wind
25.21,7.49,15.67,41539.35,17930.46,30029.53,39.28,22.5,27.61,13.0,wind
24.27,18.39,21.08,41082.9,33017.12,37865.28,33.62,16.86,27.63,4.0,wind
25.44,15.98,20.78,41247.53,33511.91,36928.18,33.24,17.24,26.56,800.0,wind
25.45,15.26,20.37,40350.03,31798.05,35504.53,33.47,15.76,22.59,1005.0,wind
24.67,5.89,15.86,44504.74,12489.67,30441.48,35.84,18.79,26.63,970.0,wind
22.21,6.41,15.19,40002.85,23932.25,32879.06,26.6,17.41,22.01,151.0,wind
23.3,3.16,12.9,44893.56,11828.79,26756.81,25.72,14.77,20.14,126.0,wind
19.5,1.98,11.45,37626.16,5937.71,24614.63,34.98,18.11,25.82,227.0,wind
27.63,7.04,18.05,46592.59,19666.59,36113.98,21.19,10.67,15.12,1199.0,wind
20.53,2.15,11.41,39969.08,8180.58,24880.25,36.39,19.52,26.72,157.0,wind
24.42,5.09,15.78,47613.99,17644.88,32749.3,31.94,17.18,25.61,453.0,wind
27.32,6.8,17.41,48388.07,21304.06,35841.45,40.02,15.77,24.81,296.0,wind
26.76,7.43,18.68,45473.3,19963.31,35339.42,31.4,19.44,26.92,728.0,wind
21.33,4.9,13.3,37898.72,16330.42,26102.87,25.49,7.24,16.8,1056.0,wind
27.37,6.85,17.57,48619.38,20734.01,36392.58,32.86,17.46,23.97,304.0,wind
19.91,4.77,13.07,37796.71,16936.17,27999.18,26.61,6.34,17.51,128.0,wind
20.87,2.08,11.41,39173.4,8275.9,25029.66,37.8,20.95,27.68,97.0,wind
27.88,3.09,16.06,49996.65,7883.0,32395.37,26.73,13.67,19.32,284.0,wind
27.54,10.65,19.08,46071.72,25320.06,35267.91,27.4,20.33,23.44,401.0,wind
21.29,3.52,13.12,43189.32,12235.06,27424.92,25.83,14.42,19.95,221.0,wind
23.27,6.98,15.67,41241.76,21715.52,32240.78,31.87,18.19,24.58,0.0,wind
23.57,17.61,20.26,41246.05,31181.52,36793.18,34.15,18.55,26.8,245.0,wind
26.19,3.76,15.05,50436.3,17548.76,32765.87,33.24,15.81,22.08,1198.0,wind
24.83,17.88,21.72,40359.85,29526.62,36982.61,33.22,13.98,25.47,21.0,wind
25.52,6.63,16.12,46734.69,19242.14,32506.77,29.07,20.75,24.51,2.0,wind
24.42,10.49,18.47,44681.1,21264.26,33981.19,30.42,16.55,23.14,6.0,wind
27.06,6.37,17.49,46864.82,17910.01,33860.38,31.1,17.77,24.17,315.0,wind
27.06,15.23,20.74,40583.37,27144.33,34916.24,36.64,14.32,25.83,767.0,wind
23.66,5.14,15.65,44581.44,16423.77,31848.43,33.36,19.97,26.08,434.0,wind
25.66,10.66,18.68,45313.68,21266.93,34185.51,32.71,17.15,25.03,2.0,wind
27.66,8.87,18.91,48009.54,25948.09,37301.66,20.23,11.56,14.86,529.0,wind
25.04,6.72,15.57,41649.29,20589.11,30270.15,25.79,19.01,22.07,367.0,wind
30.61,11.01,20.72,48504.62,29203.27,38226.08,24.73,11.13,19.47,816.0,wind
22.52,6.56,15.31,39835.3,23444.63,32371.1,28.38,16.88,23.36,203.0,wind
20.98,5.8,13.62,39537.92,17721.46,30031.66,26.66,15.51,21.52,187.0,wind
27.72,7.68,16.5,43974.98,21604.76,31021.66,41.85,18.93,24.2,38.0,wind
22.48,8.13,16.52,39763.12,25429.51,33618.38,28.49,13.77,21.5,1409.0,wind
27.29,12.09,20.73,45607.67,28184.76,37335.58,30.79,22.42,26.1,1029.0,wind
27.76,3.49,16.03,49787.78,11178.18,32822.45,21.04,11.8,16.47,572.0,wind
27.6,5.33,16.81,47162.17,17579.51,32964.54,25.27,15.94,20.27,800.0,wind
28.2,7.74,18.34,48832.75,25237.96,36197.36,40.51,16.86,28.9,2041.0,wind
22.61,8.06,16.06,40238.0,24299.59,32281.95,32.6,13.39,21.49,1800.0,wind
27.54,11.81,20.35,45476.52,26498.39,36878.4,31.87,20.68,26.83,845.0,wind
23.38,5.17,15.77,43792.89,15786.97,31780.29,33.27,19.02,25.44,391.0,wind
27.99,7.44,18.1,49120.12,25103.92,36196.8,32.97,12.33,25.01,1618.0,wind
22.8,3.8,14.13,41875.53,9164.31,27444.05,25.56,7.8,20.64,293.0,wind
25.56,17.77,22.03,40505.65,27705.55,37386.05,35.85,12.29,26.91,759.0,wind
24.76,17.65,21.71,40280.37,29704.66,36839.84,34.04,14.31,25.94,27.0,wind
23.46,8.02,16.9,40927.63,25085.05,34055.77,35.13,19.54,27.45,1666.0,wind
22.83,7.8,16.41,42896.47,24752.66,33655.9,36.04,16.95,26.21,1693.0,wind
25.34,7.69,15.78,41785.64,18028.89,29627.47,36.19,20.78,25.51,13.0,wind
19.97,2.58,11.91,38500.9,8943.42,26243.22,32.05,17.38,23.76,82.0,wind
25.42,15.93,20.91,41387.46,34189.56,37420.97,31.56,16.06,24.54,794.0,wind
22.27,7.74,16.42,42700.14,25621.29,34026.59,31.29,14.71,23.56,1419.0,wind
21.7,3.7,12.95,40448.66,12762.86,28206.13,28.68,17.29,22.78,79.0,wind
22.49,7.49,15.99,41475.47,24822.91,33347.01,22.23,9.24,17.34,1677.0,wind
25.48,8.0,16.08,42507.12,19270.45,30663.49,38.18,21.61,26.48,13.0,wind
26.2,10.27,19.38,44940.17,25079.35,36442.44,33.87,21.5,28.99,1075.0,wind
27.94,5.82,17.73,48859.74,18436.59,35744.1,28.05,10.97,21.33,955.0,wind
20.48,1.38,10.4,42405.97,7770.76,24553.19,34.67,19.44,25.66,0.0,wind
20.01,2.84,11.96,36743.4,7834.19,22779.32,31.63,17.25,23.96,114.0,wind
21.59,6.5,14.88,38346.95,23406.13,32126.74,27.37,15.83,22.46,136.0,wind
27.91,6.77,17.48,48340.17,20308.89,34279.71,32.01,15.23,23.1,1152.0,wind
24.36,5.44,16.54,47174.02,16273.9,32666.34,32.01,18.19,25.01,264.0,wind
19.56,2.02,11.53,38485.25,6906.5,25087.82,31.92,16.38,24.16,140.0,wind
25.34,15.4,20.41,40952.97,32633.87,35953.18,35.24,16.65,24.81,1124.0,wind
23.94,15.33,20.01,40767.28,28562.81,35632.15,31.69,11.82,22.24,1.0,wind
19.49,3.69,12.15,32432.32,11738.53,22689.38,26.75,16.82,20.73,154.0,wind
22.27,8.33,16.14,38836.06,24896.34,32308.26,28.24,12.58,19.22,1822.0,wind
26.29,9.72,18.87,44565.29,23661.35,35253.33,33.32,22.19,26.85,518.0,wind
26.53,5.11,15.18,47480.26,14460.37,29728.87,21.45,11.65,16.46,498.0,wind
23.98,8.36,15.85,40254.42,18365.95,29868.21,39.44,21.22,28.06,6.0,wind
25.59,10.73,16.76,43603.92,22466.39,29772.17,34.08,19.31,27.07,2.0,wind
25.48,15.26,20.49,41316.75,33425.27,36610.92,32.99,17.4,25.63,790.0,wind
22.82,7.9,16.35,42048.84,23608.07,32259.09,39.08,17.22,27.21,1825.0,wind
24.92,5.26,16.3,42558.44,15286.47,31888.85,32.24,18.45,25.38,335.0,wind
29.17,7.74,19.06,48244.05,24063.63,36713.25,35.45,15.49,27.89,2336.0,wind
30.34,8.57,20.31,48987.46,24083.96,37896.38,19.62,12.83,15.29,79.0,wind
24.2,5.49,16.16,47323.16,19044.33,33158.36,33.23,17.19,25.78,502.0,wind
26.9,10.94,19.92,44934.13,26074.39,36814.52,32.0,19.03,26.78,1172.0,wind
22.5,8.24,16.74,43314.08,25394.38,33732.94,27.84,10.1,19.41,1980.0,wind
23.45,5.31,14.68,42384.35,14038.12,29071.25,28.43,16.45,23.06,510.0,wind
20.21,2.36,11.65,39920.92,8799.8,25291.82,31.66,18.42,23.92,125.0,wind
22.55,7.86,16.1,38818.57,24517.4,32146.98,32.57,15.78,23.73,1477.0,wind
25.33,12.74,17.12,43990.31,23933.24,30241.58,25.3,16.58,22.03,13.0,wind
24.54,17.42,21.38,40429.1,29262.25,36913.63,33.73,14.02,25.69,18.0,wind
17.9,0.85,9.36,38283.64,4395.71,22785.46,28.41,14.43,22.0,266.0,wind
25.22,19.46,22.32,41441.83,34709.06,38457.0,34.78,16.68,28.02,65.0,wind
24.86,17.93,21.75,40479.3,29503.32,37185.23,37.15,15.09,28.06,20.0,wind
25.58,5.88,16.35,47769.28,20237.86,34438.98,26.59,15.33,19.55,291.0,wind
27.75,9.69,19.46,47719.86,27845.3,37997.1,14.88,5.91,9.01,106.0,wind
30.7,9.9,20.79,48522.58,26248.61,37917.08,25.01,12.08,18.91,1033.0,wind
23.67,4.73,14.5,44408.76,15633.65,29838.04,25.05,16.39,21.23,19.0,wind
24.79,5.69,15.78,45097.48,19889.78,33044.14,38.25,14.92,25.3,338.0,wind
23.73,15.54,20.04,41280.31,28373.61,35383.97,34.37,12.54,23.98,3.0,wind
22.65,3.41,13.67,43617.52,9646.01,27890.57,26.17,17.33,22.3,326.0,wind
23.4,5.29,15.96,46800.0,16251.21,32410.36,32.83,18.97,25.73,373.0,wind
24.2,4.96,15.43,44973.31,17710.0,32060.1,31.34,17.67,24.18,319.0,wind
25.34,7.69,15.78,41785.64,18028.89,29627.47,36.19,20.78,25.51,13.0,wind
24.67,12.42,16.24,44161.17,22949.67,29069.21,21.27,14.72,18.29,314.0,wind
27.87,7.9,18.16,48084.36,24065.39,35975.74,26.52,12.45,18.36,954.0,wind
16.34,1.33,9.3,34085.1,7041.56,21843.25,33.0,19.94,26.14,251.0,wind
19.74,2.33,11.68,39023.81,8546.53,25124.36,31.68,16.95,23.49,61.0,wind
22.83,7.8,16.41,42896.47,24752.66,33655.9,36.04,16.95,26.21,1709.0,wind
29.0,5.83,18.33,48802.35,15611.61,35008.28,22.99,13.79,17.73,85.0,wind
22.26,4.66,14.48,42820.76,19865.76,33163.92,28.41,17.45,24.54,807.0,wind
25.14,5.51,16.35,47420.46,18481.19,33245.62,32.04,15.65,24.57,448.0,wind
25.18,5.92,16.1,45656.16,20545.99,33691.89,43.1,17.97,28.12,18.0,wind
27.88,8.57,19.16,43465.49,23244.04,35526.01,31.11,21.88,24.88,650.0,wind
20.83,6.15,14.86,40752.16,23244.03,33057.39,26.14,17.96,21.47,134.0,wind
24.4,8.61,16.08,40625.16,18518.35,29562.96,45.23,21.22,29.38,10.0,wind
23.55,5.32,15.93,45589.88,17422.96,32745.45,32.21,18.01,24.71,346.0,wind
26.07,4.84,15.26,49383.22,19262.8,32538.64,32.48,21.14,26.9,635.0,wind
24.18,16.85,21.18,40297.44,30250.65,37090.69,28.43,12.36,22.12,72.0,wind
21.04,2.36,12.67,42547.19,7919.14,26880.02,30.39,13.98,22.06,391.0,wind
23.86,5.7,15.68,42819.06,13238.99,30370.36,28.92,17.77,23.63,329.0,wind
21.47,6.47,14.97,38168.88,23119.04,32112.62,26.95,15.8,21.77,142.0,wind
21.39,6.43,14.89,37819.94,22598.47,32146.43,27.73,16.83,22.6,183.0,wind
19.36,1.35,10.58,38942.38,8471.97,25224.03,36.22,20.22,27.24,64.0,wind
20.72,8.44,14.9,34671.38,16794.27,26673.51,27.68,17.8,22.05,2.0,wind
23.44,3.79,14.36,43446.92,8332.33,28020.82,25.9,12.16,21.57,240.0,wind
23.58,6.42,14.65,40086.89,20556.5,29068.66,30.87,23.17,26.63,68.0,wind
20.77,2.16,12.28,38746.8,6223.26,25839.39,31.79,14.57,22.76,181.0,wind
22.96,7.91,16.71,40785.07,25664.32,33349.59,32.7,19.78,26.54,1351.0,wind
27.27,17.29,21.39,40635.28,32058.47,36769.53,42.27,15.72,28.81,768.0,wind
