index,latitude,longitude,primary_fuel
31572,32.5144,-99.6564,Wind
31569,34.6062,-110.1734,Wind
3380,-7.5109,-40.7344,Wind
3386,-7.3858,-40.6978,Wind
4710,43.7528,-66.0139,Wind
31280,27.5928,-97.6481,Wind
3181,-9.8747,-41.093,Wind
30940,32.1217,-101.3853,Wind
30939,32.7528,-116.0447,Wind
33166,32.2369,-100.4833,Wind
2818,-5.2953,-35.8957,Wind
5311,21.89,112.582,Wind
5312,22.023,112.763,Wind
5313,21.955,112.608,Wind
30923,35.0609,-118.2924,Wind
5314,41.505,106.593,Wind
30942,43.8533,-94.9319,Wind
30921,46.0581,-68.1472,Wind
2817,-5.307,-35.8887,Wind
2816,-5.3045,-35.8692,Wind
2814,-5.119,-36.1632,Wind
30916,44.9333,-97.7414,Wind
5316,39.56,121.62,Wind
5317,45.66,130.4033,Wind
5318,22.622,111.187,Wind
2813,-5.1009,-36.202,Wind
2799,-5.3097,-35.3867,Wind
5315,45.53,123.67,Wind
2793,-32.2008,-52.2209,Wind
30944,43.8953,-94.9142,Wind
5309,36.4554,117.95,Wind
33156,33.942,-116.661,Wind
33157,47.1392,-120.7531,Wind
2820,-5.2698,-35.8589,Wind
2819,-5.2981,-35.9164,Wind
30976,46.9571,-101.1681,Wind
5291,40.795,112.725,Wind
5295,41.2,112.68,Wind
33162,32.3606,-100.3389,Wind
30966,40.4792,-88.7989,Wind
5310,39.4831,121.3332,Wind
30965,34.0603,-101.1876,Wind
5302,40.0143,96.7164,Wind
5303,43.5056,87.7011,Wind
33164,32.2908,-100.4219,Wind
5304,41.2731,114.3392,Wind
33165,32.3122,-100.5303,Wind
5306,41.0722,114.334,Wind
5307,36.2257,118.9993,Wind
30954,36.604,-99.34,Wind
5308,41.85,121.04,Wind
33163,32.3472,-100.3703,Wind
5319,22.0294,100.1078,Wind
5320,45.4306,131.9351,Wind
5321,44.3,129.85,Wind
2739,-30.2561,-50.7661,Wind
2738,-30.2779,-50.7978,Wind
33216,41.8646,-97.9612,Wind
5355,44.1622,123.5919,Wind
2737,-30.2648,-50.7834,Wind
2728,-13.9879,-42.6389,Wind
30866,43.2004,-95.6243,Wind
33223,34.7481,-102.1744,Wind
33224,34.72,-102.2533,Wind
5351,39.505,119.1797,Wind
33228,47.5747,-92.5917,Wind
2720,-7.4953,-35.4955,Wind
33251,35.8556,-98.9683,Wind
30850,41.6083,-70.6089,Wind
30847,31.995,-102.8283,Wind
30835,41.0169,-84.5936,Wind
2702,-14.2021,-42.6589,Wind
2701,-14.0292,-42.6161,Wind
30825,44.015,-96.4367,Wind
30824,43.3608,-93.2978,Wind
33232,33.1509,-101.6792,Wind
33213,35.05,-118.2572,Wind
2751,-2.8398,-41.727,Wind
33206,43.9897,-96.2236,Wind
2792,-32.2103,-52.2114,Wind
2791,-32.2188,-52.2018,Wind
5322,36.0858,118.5277,Wind
5323,44.6689,122.3122,Wind
5324,29.59,121.9758,Wind
5325,46.2467,84.0942,Wind
5326,22.379,111.96,Wind
5327,37.2931,120.1808,Wind
2787,-4.5634,-37.6885,Wind
2779,-28.471,-49.605,Wind
30897,43.9206,-93.1406,Wind
30895,35.0439,-118.2764,Wind
2770,-6.5747,-34.976,Wind
30892,36.3338,-99.4801,Wind
2766,-2.8151,-40.2349,Wind
5331,43.59,87.798,Wind
33198,35.8081,-101.9986,Wind
2765,-2.9051,-41.0392,Wind
2757,-2.8463,-41.6907,Wind
2754,-2.8207,-41.7418,Wind
2752,-13.8629,-42.6727,Wind
2828,-5.523,-35.4285,Wind
33151,35.75,-102.28,Wind
2829,-5.5694,-35.4473,Wind
2830,-5.5211,-35.469,Wind
3054,-8.8952,-36.7257,Wind
3053,-8.9113,-36.7477,Wind
31215,47.1558,-117.3644,Wind
5150,40.9583,121.1056,Wind
3045,-14.1473,-42.7119,Wind
3036,-12.2787,-42.3626,Wind
3031,-3.2733,-39.2247,Wind
31206,36.2439,-101.0014,Wind
3026,-28.4551,-49.5984,Wind
5133,41.16,114.37,Wind
31204,44.8577,-95.5689,Wind
5162,41.7061,109.9742,Wind
3023,-6.0428,-36.464,Wind
31193,18.9742,-155.6914,Wind
31180,34.8914,-118.4325,Wind
5167,23.02,116.55,Wind
3021,-6.0535,-36.4556,Wind
31176,45.6542,-119.4869,Wind
31175,45.6131,-120.6169,Wind
31174,33.5532,-101.7924,Wind
5161,41.6778,109.9572,Wind
3055,-8.9031,-36.7579,Wind
3056,-8.9138,-36.7296,Wind
5119,37.2436,109.0554,Wind
31274,45.07,-68.21,Wind
3154,-3.247,-39.2502,Wind
3143,-5.2036,-35.791,Wind
3139,-3.2579,-39.2475,Wind
3069,-9.8638,-41.1042,Wind
31244,27.9958,-97.2967,Wind
31243,27.9386,-97.4586,Wind
31242,31.9925,-101.1167,Wind
31241,31.9361,-101.2983,Wind
31240,32.1008,-101.4514,Wind
31238,35.3228,-101.5325,Wind
3063,-14.1555,-42.6382,Wind
5108,32.6739,118.4318,Wind
5109,32.601,118.535,Wind
5110,32.67,118.45,Wind
3060,-14.114,-42.5528,Wind
3059,-6.0249,-36.512,Wind
33099,44.4289,-96.4358,Wind
5115,27.128,102.977,Wind
3058,-6.1014,-36.5787,Wind
3057,-6.0566,-36.5806,Wind
3018,-5.2937,-35.7893,Wind
3204,-9.0187,-38.056,Wind
3006,-3.2597,-39.2816,Wind
3001,-8.2947,-35.5956,Wind
5230,40.3761,115.8182,Wind
2912,-26.5886,-51.8138,Wind
33133,35.9454,-101.9005,Wind
2897,-5.4422,-35.9233,Wind
5234,41.6242,121.8569,Wind
31035,45.7122,-119.4044,Wind
31034,42.8406,-114.9897,Wind
5235,41.707,121.858,Wind
33136,43.5811,-95.78,Wind
5227,40.3375,115.675,Wind
5242,45.8361,126.9278,Wind
31016,42.0069,-93.5236,Wind
2858,-28.4464,-49.6076,Wind
2854,-14.164,-42.6006,Wind
2834,-3.0982,-39.6786,Wind
31015,42.014,-93.5181,Wind
31014,42.0164,-93.5158,Wind
31013,42.0192,-93.5136,Wind
2832,-5.5778,-35.464,Wind
2831,-5.5376,-35.4467,Wind
31017,42.0283,-93.4303,Wind
2948,-29.912,-50.2823,Wind
31040,41.2024,-94.4172,Wind
31041,34.4461,-97.2697,Wind
2984,-5.4721,-35.9162,Wind
31156,39.9592,-76.4556,Wind
2967,-5.2403,-35.927,Wind
2966,-5.2597,-35.9217,Wind
2965,-5.2394,-35.9135,Wind
2964,-5.2688,-35.9036,Wind
2963,-5.2675,-35.9102,Wind
33126,46.8376,-102.0746,Wind
5206,41.95,108.27,Wind
5207,41.9783,118.285,Wind
5208,42.03,108.38,Wind
5209,41.5333,106.4167,Wind
2962,-5.2432,-35.8988,Wind
31071,43.4303,-95.4167,Wind
31070,43.4303,-95.4167,Wind
5214,41.83,108.34,Wind
31065,39.7477,-94.4735,Wind
31060,36.7069,-96.7003,Wind
5215,41.11,112.48,Wind
2949,-29.9595,-50.3114,Wind
5226,41.2025,112.6783,Wind
3005,-5.2798,-35.8006,Wind
32842,35.295,-102.7211,Wind
32841,35.2769,-102.6828,Wind
3407,-8.6965,-36.6982,Wind
3906,42.6476,-80.7695,Wind
32067,44.4778,-99.1339,Wind
32066,41.1973,-94.7744,Wind
32064,43.0572,-105.8543,Wind
32403,42.1751,-70.7285,Wind
3900,44.9316,-64.0276,Wind
32055,43.2972,-93.2833,Wind
32410,32.7181,-100.7933,Wind
32411,32.7204,-100.9952,Wind
32070,45.346,-68.3802,Wind
3891,46.4525,-62.0682,Wind
3887,42.4776,-82.3603,Wind
3885,44.1972,-80.7005,Wind
3878,44.2134,-80.2673,Wind
3868,55.8118,-122.2474,Wind
32422,42.8625,-72.9628,Wind
32036,29.7275,-100.7943,Wind
32034,42.6747,-112.9019,Wind
32429,36.1225,-98.9922,Wind
32430,36.1225,-98.9922,Wind
32049,35.1356,-99.0031,Wind
3865,44.5914,-65.9444,Wind
3907,42.3011,-82.0047,Wind
3909,44.228,-76.7195,Wind
32119,39.1721,-103.8454,Wind
4265,45.8185,-82.1428,Wind
32113,48.4968,-99.9513,Wind
4267,45.6207,-61.4343,Wind
3916,44.9465,-81.2632,Wind
4275,42.9564,-81.7328,Wind
4276,42.1941,-82.8105,Wind
32102,35.2053,-101.4342,Wind
4280,45.5057,-62.6099,Wind
32075,33.9261,-103.5111,Wind
4281,48.1999,-65.7166,Wind
32094,39.2544,-79.4672,Wind
32093,39.2872,-79.4344,Wind
3915,46.9699,-52.97,Wind
4289,44.9155,-63.6815,Wind
4290,47.0485,-63.995,Wind
4291,42.1538,-82.8478,Wind
32082,41.371,-94.7539,Wind
3912,45.6824,-61.9913,Wind
32078,32.4694,-100.6664,Wind
4283,45.0222,-63.6552,Wind
4309,47.0078,-64.0206,Wind
4310,45.5599,-63.2194,Wind
4311,43.8123,-79.074,Wind
3839,44.2478,-81.5714,Wind
3835,45.7262,-61.4167,Wind
31957,35.0606,-118.2433,Wind
32478,33.5097,-98.3608,Wind
32479,44.4217,-96.4347,Wind
3834,49.5619,-114.1075,Wind
31956,35.0889,-118.2064,Wind
3826,43.7943,-80.5888,Wind
3825,42.2195,-82.5614,Wind
32475,44.1508,-96.1361,Wind
31955,35.0775,-118.2183,Wind
3819,42.5879,-80.5722,Wind
32498,44.676,-72.1013,Wind
3797,49.6933,-112.3292,Wind
3791,44.7707,-63.8379,Wind
3786,42.2065,-82.3226,Wind
3775,50.1621,-107.4579,Wind
31953,42.0061,-94.2378,Wind
3773,43.0828,-82.0528,Wind
32519,30.8073,-102.3556,Wind
4344,49.9256,-120.1093,Wind
3842,42.6009,-80.6048,Wind
3843,50.0195,-108.4936,Wind
3846,47.3006,-70.881,Wind
32024,41.7172,-106.1077,Wind
4314,49.5708,-113.8534,Wind
4315,49.5777,-113.8702,Wind
3862,64.4912,-110.3423,Wind
32017,36.9272,-97.4271,Wind
3859,48.0433,-67.5268,Wind
32016,40.4,-95.2,Wind
4318,49.5312,-114.0538,Wind
3858,46.1637,-71.3546,Wind
3853,46.1059,-71.6839,Wind
32446,33.2058,-98.3651,Wind
32447,27.18,-98.9167,Wind
32452,42.5809,-79.1027,Wind
32458,40.6944,-87.5708,Wind
4329,42.0066,-82.8803,Wind
4332,44.786,-65.4905,Wind
32459,41.9203,-106.3758,Wind
3847,45.5757,-62.9755,Wind
32466,40.895,-97.1951,Wind
32468,33.5782,-99.1921,Wind
32470,41.6669,-89.0597,Wind
32121,34.6829,-97.8293,Wind
4264,50.3989,-106.9585,Wind
4259,45.2748,-73.5774,Wind
32130,44.2128,-96.2131,Wind
4012,42.0323,-82.9618,Wind
4020,46.4543,-62.3146,Wind
32241,47.1356,-120.6872,Wind
4022,45.5892,-63.614,Wind
4027,46.2448,-60.3488,Wind
32236,44.5933,-70.3811,Wind
4043,44.3115,-81.5463,Wind
3968,42.1269,-82.6835,Wind
4052,45.4933,-62.6245,Wind
4007,45.0892,-63.5178,Wind
4058,45.569,-61.0745,Wind
4065,43.1333,-81.8938,Wind
4075,43.9373,-81.6399,Wind
4076,44.7278,-64.2544,Wind
4085,45.4485,-63.1148,Wind
4087,42.5452,-82.0506,Wind
4088,45.8194,-64.8894,Wind
4089,44.5372,-63.6098,Wind
4091,49.5159,-113.8218,Wind
32334,40.7292,-78.2874,Wind
4061,48.7355,-67.6658,Wind
4003,52.2609,-112.0271,Wind
32267,42.6819,-114.9892,Wind
32268,35.1817,-100.9344,Wind
3971,42.2718,-82.4882,Wind
3972,43.3937,-81.6578,Wind
3976,42.8814,-79.7879,Wind
3970,46.6615,-84.3587,Wind
3978,44.0078,-80.3556,Wind
3979,43.9294,-80.3437,Wind
32312,33.9716,-103.8604,Wind
3969,43.2986,-81.6144,Wind
3988,45.3467,-63.139,Wind
32302,33.9184,-116.5739,Wind
32301,33.934,-116.5781,Wind
32300,33.9261,-116.615,Wind
3990,48.7606,-88.7667,Wind
3991,44.3085,-80.3138,Wind
3992,44.314,-80.289,Wind
3994,49.181,-65.4615,Wind
3995,49.2202,-65.4207,Wind
3997,43.0858,-80.7142,Wind
3999,43.122,-79.7108,Wind
32272,40.9044,-96.6231,Wind
32327,45.6447,-119.4767,Wind
4093,43.8589,-81.692,Wind
32520,30.7726,-102.5058,Wind
3959,45.6467,-62.2216,Wind
3953,51.8723,-113.3181,Wind
4203,49.6123,-113.4815,Wind
4208,45.9355,-81.9835,Wind
4216,55.2856,-121.4691,Wind
4217,44.082,-80.287,Wind
4218,44.118,-80.3129,Wind
4225,48.2505,-66.7255,Wind
3937,42.6069,-80.6598,Wind
32365,43.4489,-92.2807,Wind
3932,46.4445,-70.737,Wind
3938,42.3964,-81.8657,Wind
32377,42.9822,-115.3933,Wind
3923,45.6264,-62.9013,Wind
4251,42.8514,-79.4903,Wind
4252,48.9399,-65.5271,Wind
4253,48.98,-65.4958,Wind
4254,48.972,-65.3796,Wind
4255,49.1818,-65.6502,Wind
4256,49.178,-64.9418,Wind
32143,43.6514,-95.3825,Wind
32135,43.0371,-115.4397,Wind
4238,45.3263,-63.3441,Wind
4196,46.5668,-70.4849,Wind
4195,45.7288,-62.0635,Wind
4194,44.927,-64.1192,Wind
4105,49.0798,-64.6289,Wind
4111,48.3694,-67.8251,Wind
4115,48.4194,-67.7137,Wind
4128,47.8494,-64.6187,Wind
4133,45.6994,-70.58,Wind
4134,49.0673,-66.7573,Wind
4135,48.7816,-67.6097,Wind
4136,48.0503,-67.4303,Wind
4137,48.0532,-67.4782,Wind
32346,17.9853,-66.398,Wind
4145,45.5397,-62.8225,Wind
4148,46.2453,-60.0387,Wind
32349,31.208,-101.1108,Wind
32352,31.1814,-101.3188,Wind
3951,42.5193,-81.7571,Wind
4153,43.7532,-66.0303,Wind
3946,46.195,-60.0839,Wind
3945,44.0197,-78.581,Wind
3943,44.7588,-63.2043,Wind
4178,49.6868,-113.4752,Wind
4181,49.3859,-112.9488,Wind
3958,46.218,-59.981,Wind
3768,49.5561,-113.963,Wind
3767,49.516,-114.0276,Wind
3761,48.2065,-66.139,Wind
4583,49.3472,-98.6345,Wind
32719,39.306,-101.0744,Wind
4600,42.87,-79.9377,Wind
4601,46.4344,-63.8035,Wind
4602,49.5829,-113.7931,Wind
3470,-2.8513,-39.9659,Wind
3463,-6.5573,-35.0147,Wind
4603,49.6026,-113.7341,Wind
3452,-5.0583,-36.9121,Wind
4582,46.95,-55.4293,Wind
4604,50.0781,-108.393,Wind
3450,-5.035,-36.9124,Wind
3449,-4.9989,-36.9547,Wind
32732,39.9792,-79.0128,Wind
3436,-33.5913,-53.2716,Wind
3435,-33.553,-53.3108,Wind
3434,-33.5668,-53.246,Wind
3433,-33.5431,-53.2769,Wind
3432,-33.5357,-53.3012,Wind
3431,-33.5767,-53.2953,Wind
3451,-5.044,-36.9122,Wind
4581,49.1345,-97.4205,Wind
32718,44.2364,-96.2331,Wind
3486,-29.7767,-50.0736,Wind
3613,45.83,-64.144,Wind
3603,47.0368,-64.0051,Wind
3601,43.0184,-81.7392,Wind
3600,42.9877,-81.7068,Wind
31795,30.5949,-101.453,Wind
4545,44.1689,-78.6293,Wind
31788,33.6611,-101.39,Wind
4548,49.5385,-113.5231,Wind
3549,43.4229,28.376,Wind
31778,40.3692,-89.4022,Wind
4555,44.9437,-75.371,Wind
4556,44.7668,-64.335,Wind
4557,46.1508,-61.3816,Wind
31772,40.0111,-89.0472,Wind
4560,42.3495,-82.1071,Wind
4561,42.084,-83.0425,Wind
31761,40.4494,-83.8933,Wind
4569,45.6115,-64.0239,Wind
4570,43.7838,-80.404,Wind
3487,-8.175,-35.3889,Wind
4577,43.5505,-81.2896,Wind
3430,-33.5517,-53.2273,Wind
3614,45.8267,-64.2417,Wind
32754,39.7513,-79.7271,Wind
32766,43.5873,-95.3751,Wind
3415,-10.5567,-40.5687,Wind
3414,-3.8685,-41.1583,Wind
4660,47.6212,-69.1296,Wind
3413,-14.1195,-42.6141,Wind
4664,44.3416,-81.4533,Wind
32820,40.0714,-111.5822,Wind
3412,-3.881,-41.1843,Wind
4681,48.3172,-67.1408,Wind
32822,44.2358,-96.2383,Wind
3416,-33.6387,-53.3094,Wind
3411,-3.8353,-41.1759,Wind
32829,37.8641,-99.7528,Wind
4688,42.8978,-79.3854,Wind
32830,37.8511,-99.8381,Wind
3410,-3.8711,-41.1878,Wind
4694,45.197,-63.9688,Wind
4702,49.1897,-113.6806,Wind
3409,-5.2839,-35.8755,Wind
4704,44.8991,-62.4661,Wind
3408,-5.2779,-35.7809,Wind
4683,47.9173,-69.216,Wind
3417,-33.6399,-53.3251,Wind
4659,47.6363,-69.1225,Wind
3418,-33.6535,-53.3041,Wind
32774,45.7063,-120.08,Wind
3429,-33.5221,-53.279,Wind
4613,42.2638,-82.2682,Wind
3428,-33.5087,-53.2832,Wind
3427,-33.5017,-53.2643,Wind
32782,34.197,-101.3815,Wind
4616,49.7184,-111.9266,Wind
4617,42.4375,-81.7961,Wind
32783,34.0806,-101.3236,Wind
4625,42.2701,-82.2539,Wind
3426,-33.5961,-53.3677,Wind
4626,49.3875,-123.074,Wind
3425,-33.5851,-53.3593,Wind
3424,-33.5625,-53.3526,Wind
32791,32.4081,-100.1286,Wind
3423,-33.6072,-53.3248,Wind
3422,-33.6099,-53.3441,Wind
4651,45.3181,-63.3411,Wind
3421,-33.6182,-53.3572,Wind
3420,-33.634,-53.3534,Wind
3419,-33.6543,-53.3237,Wind
32758,44.5492,-99.5,Wind
30823,43.3833,-93.4167,Wind
4530,44.0845,-80.3919,Wind
31803,40.2097,-84.8219,Wind
4403,61.7028,-73.6762,Wind
31899,35.8119,-101.9789,Wind
32533,38.1694,-121.8469,Wind
4406,42.2743,-82.1824,Wind
32534,38.1375,-121.8553,Wind
4419,43.1751,-81.9812,Wind
32535,38.1711,-121.8461,Wind
4424,50.1919,-101.7433,Wind
3733,52.5091,-110.0831,Wind
4397,44.2734,-81.5794,Wind
4429,42.2364,-82.4566,Wind
4434,47.9745,-71.0996,Wind
4435,47.997,-71.056,Wind
31869,44.5028,-95.175,Wind
4446,48.1381,-67.4388,Wind
32538,44.3481,-87.9278,Wind
32542,42.3119,-97.3647,Wind
32543,37.5189,-99.4464,Wind
3713,43.974,-66.0826,Wind
3704,50.1004,-110.7276,Wind
4433,44.0524,-81.6558,Wind
4395,55.1846,-120.8547,Wind
4392,43.603,-65.8038,Wind
4390,45.7291,-82.295,Wind
3758,47.5071,-66.4135,Wind
4354,45.967,-72.9274,Wind
4360,44.247,-80.3944,Wind
3755,50.789,-128.0033,Wind
4361,44.1886,-80.3088,Wind
31942,26.649,-99.0387,Wind
4364,46.322,-60.32,Wind
4366,45.572,-61.3112,Wind
31934,39.7447,-79.1881,Wind
4369,42.2841,-82.5284,Wind
4374,42.1839,-82.2851,Wind
4375,42.8392,-80.0274,Wind
31927,44.0189,-96.0653,Wind
31925,35.0697,-118.3167,Wind
31924,35.074,-118.3153,Wind
4377,42.7677,-80.2521,Wind
32532,38.12,-121.85,Wind
31922,40.9459,-103.162,Wind
4378,44.725,-63.3569,Wind
4387,46.6126,-84.4792,Wind
4389,43.1571,-82.0184,Wind
3702,47.2214,-84.5235,Wind
4527,48.9869,-64.4527,Wind
31857,35.2908,-97.854,Wind
3698,43.1128,-81.7024,Wind
31831,44.6336,-70.6278,Wind
32626,37.1146,-97.2376,Wind
31821,31.3603,-99.5514,Wind
31820,31.7432,-101.4934,Wind
32628,36.6403,-99.5006,Wind
31819,42.374,-96.829,Wind
4501,44.102,-78.6562,Wind
3645,48.7066,-67.8841,Wind
32647,38.8799,-98.1602,Wind
3649,46.1529,-60.4071,Wind
32648,38.8927,-98.1689,Wind
4512,49.6602,-120.1222,Wind
3641,45.633,-62.2784,Wind
32659,32.7393,-100.7389,Wind
3636,45.5949,-62.3745,Wind
3629,43.8478,-80.5152,Wind
3624,44.2044,-81.4574,Wind
3622,49.583,-113.4351,Wind
32673,38.1164,-121.769,Wind
4521,49.5325,-113.9773,Wind
3644,46.147,-60.6962,Wind
32621,41.29,-94.485,Wind
32620,35.2608,-118.2469,Wind
31835,36.1,-97.8,Wind
32575,43.8508,-82.7836,Wind
3695,43.4846,-81.6282,Wind
3692,49.6687,-113.4522,Wind
3691,50.1525,-112.8226,Wind
4462,46.3307,-61.1768,Wind
3690,43.7516,-66.0204,Wind
32590,41.1297,-105.024,Wind
32591,32.3387,-98.4761,Wind
4464,48.6248,-67.8674,Wind
4469,46.6594,-70.3566,Wind
3688,42.2787,-81.9917,Wind
4471,45.6746,-70.5751,Wind
31849,44.478,-96.1538,Wind
3661,55.7041,-120.4264,Wind
31845,35.2689,-107.3828,Wind
3656,45.993,-59.9077,Wind
4493,47.3715,-70.8698,Wind
3653,43.5196,-65.6624,Wind
4494,47.3317,-70.8905,Wind
31840,35.535,-99.3828,Wind
4495,47.2665,-70.9456,Wind
4460,45.3161,-60.9995,Wind
6285,41.5031,114.0015,Wind
2679,-14.5292,-42.5867,Wind
5384,41.7366,114.0023,Wind
1283,-5.3291,-35.9916,Wind
33914,33.9089,-116.5556,Wind
29822,41.6647,-70.5942,Wind
33915,45.6531,-119.4625,Wind
1282,-5.2551,-35.8436,Wind
1281,-5.2286,-35.8808,Wind
1280,-5.2323,-35.8266,Wind
29811,47.3272,-97.8975,Wind
29809,43.3269,-91.8108,Wind
1284,-5.3828,-36.0088,Wind
1274,-5.3042,-35.382,Wind
29798,44.0211,-96.4406,Wind
29793,46.5242,-117.8217,Wind
33927,33.825,-101.0997,Wind
1271,-4.9686,-36.9009,Wind
29767,43.3456,-95.3233,Wind
1266,-5.0919,-36.3377,Wind
1258,-26.5848,-51.7532,Wind
29764,39.9814,-94.5181,Wind
1239,-14.3461,-42.6137,Wind
29805,42.3347,-94.1708,Wind
29761,26.3806,-98.8183,Wind
1285,-5.3596,-35.9987,Wind
1287,-5.2812,-35.9804,Wind
33891,41.7985,-71.5407,Wind
29921,35.9789,-98.7103,Wind
33892,41.8001,-71.5362,Wind
33893,41.7991,-71.5493,Wind
29911,35.386,-101.5786,Wind
29910,35.3919,-101.53,Wind
29909,43.0483,-115.4129,Wind
1310,-30.2919,-50.335,Wind
29896,26.4753,-97.6911,Wind
1286,-5.2529,-35.943,Wind
29893,42.8947,-75.4517,Wind
1308,-30.3188,-50.3161,Wind
1307,-6.5474,-34.9737,Wind
1298,-11.1674,-42.7,Wind
1297,-11.1967,-42.6949,Wind
29876,41.2092,-94.1036,Wind
29875,32.5543,-107.5093,Wind
1296,-11.1573,-42.6791,Wind
5944,29.8479,121.0341,Wind
5948,44.63,122.71,Wind
1309,-30.3265,-50.3234,Wind
29760,26.3886,-98.8061,Wind
1235,-26.6183,-51.5646,Wind
29759,26.3489,-97.6668,Wind
1050,50.2233,4.32,Wind
1039,51.66,2.8,Wind
1035,51.2488,3.2166,Wind
29718,31.8225,-98.6906,Wind
29717,40.941,-103.259,Wind
29712,40.4144,-95.54,Wind
29709,40.8411,-76.1547,Wind
29708,40.855,-76.1292,Wind
34063,42.7317,-92.4711,Wind
1054,51.2622,3.2132,Wind
34065,38.2569,-95.8142,Wind
29695,35.4677,-101.2533,Wind
34068,41.5533,-75.4542,Wind
924,48.095,16.89,Wind
29690,31.0486,-100.6231,Wind
923,48.09,16.844,Wind
922,48.09,16.844,Wind
921,48.0338,16.7264,Wind
34077,35.5094,-98.7346,Wind
29682,35.9249,-101.5414,Wind
29698,34.0723,-99.2647,Wind
29737,34.3111,-101.2511,Wind
29744,39.8794,-78.9183,Wind
29747,32.4375,-100.7444,Wind
29758,26.3307,-97.5857,Wind
1234,-14.172,-42.7002,Wind
33944,41.4967,-89.5803,Wind
1226,-14.1852,-42.5911,Wind
33946,41.4517,-95.2383,Wind
29757,26.4117,-98.5716,Wind
1206,-7.2731,-34.9344,Wind
1205,-5.1243,-36.3833,Wind
1204,-5.0944,-36.3629,Wind
1192,-6.5475,-34.968,Wind
33970,43.8006,-92.6822,Wind
33971,45.6967,-119.4097,Wind
1090,51.3596,3.2219,Wind
1089,50.4116,4.0804,Wind
1086,51.329,3.1819,Wind
1085,51.54,2.921,Wind
1084,51.556,2.9689,Wind
1079,51.1265,4.3226,Wind
1077,51.1357,3.7878,Wind
1073,51.6186,2.8998,Wind
29749,33.6992,-101.5247,Wind
33890,41.612,-71.2493,Wind
33889,41.7935,-71.5306,Wind
33888,41.7946,-71.54,Wind
33887,41.7961,-71.5358,Wind
30049,33.7522,-100.9674,Wind
5811,25.5626,119.7714,Wind
5814,25.2047,119.4917,Wind
5815,25.38,119.45,Wind
5827,25.3308,118.7433,Wind
1530,-14.1632,-42.4845,Wind
5829,42.1833,121.45,Wind
33818,42.1169,-95.1292,Wind
1529,-14.1272,-42.5471,Wind
33815,35.076,-118.3664,Wind
5830,42.2667,121.3667,Wind
5831,25.167,102.483,Wind
5832,25.2014,102.4242,Wind
33826,43.9835,-96.0118,Wind
1526,-3.2532,-39.2809,Wind
1452,-2.8853,-39.9839,Wind
1429,-14.5084,-42.5867,Wind
1427,-4.4472,-37.7596,Wind
1419,-28.4403,-49.5703,Wind
1417,-3.0984,-39.6663,Wind
33821,42.1594,-92.7761,Wind
5802,25.0,119.0,Wind
5798,26.2082,119.5354,Wind
33814,35.0686,-118.3833,Wind
1546,-6.0303,-36.488,Wind
33780,41.7419,-92.6722,Wind
1545,-6.0236,-36.472,Wind
30101,43.5244,-111.8039,Wind
1544,-6.0489,-36.546,Wind
30082,43.8719,-83.2414,Wind
33797,38.1728,-104.62,Wind
1543,-6.0166,-36.4835,Wind
1542,-6.0339,-36.544,Wind
1540,-2.9159,-39.9544,Wind
1536,-14.4528,-42.641,Wind
1535,-14.1082,-42.4746,Wind
1534,-14.1146,-42.4749,Wind
30063,41.7244,-105.9906,Wind
5783,24.7833,111.2833,Wind
5788,24.31,117.39,Wind
5789,25.485,119.605,Wind
1533,-14.1415,-42.4783,Wind
1532,-14.2194,-42.507,Wind
5792,24.9616,119.0243,Wind
1531,-14.185,-42.503,Wind
1369,-10.81,-36.9293,Wind
29681,35.9643,-101.5402,Wind
1354,-9.8412,-41.1037,Wind
1353,-9.8868,-41.1203,Wind
33876,41.6758,-71.7075,Wind
33877,41.6725,-71.7058,Wind
33878,41.6956,-71.7208,Wind
33879,41.6864,-71.7283,Wind
33880,41.6597,-71.6997,Wind
33881,41.6697,-71.7083,Wind
5868,37.0,122.09,Wind
1314,-33.1318,-52.9938,Wind
29963,34.6675,-102.5778,Wind
29983,46.5442,-67.8111,Wind
29962,46.3747,-117.7772,Wind
5889,38.7675,102.1861,Wind
33883,41.7978,-71.5297,Wind
29947,43.7853,-75.5753,Wind
29944,34.9349,-118.4612,Wind
1313,-33.0519,-52.8587,Wind
5910,40.6876,95.7329,Wind
5914,38.4306,101.5906,Wind
1311,-30.2915,-50.305,Wind
33886,41.5817,-71.4867,Wind
29955,44.9758,-73.9297,Wind
1315,-33.079,-52.8855,Wind
29987,42.1639,-77.5289,Wind
33874,45.5897,-95.8769,Wind
5844,25.571,119.554,Wind
5845,25.4708,119.4777,Wind
5850,42.0768,121.273,Wind
1349,-9.8288,-41.0624,Wind
1343,-5.322,-36.0606,Wind
1342,-5.3449,-36.04,Wind
1341,-5.3022,-36.0381,Wind
1340,-5.3698,-36.0317,Wind
30008,39.7011,-96.3608,Wind
30007,44.3308,-95.8297,Wind
33856,35.0461,-118.2827,Wind
30006,44.3303,-95.8344,Wind
33857,35.0734,-118.2686,Wind
33858,35.0608,-118.2647,Wind
33859,35.0779,-118.2497,Wind
30005,44.3361,-95.8242,Wind
30004,44.3211,-95.7942,Wind
30003,44.3236,-95.8222,Wind
30002,44.3253,-95.8142,Wind
1317,-33.0511,-52.9371,Wind
1316,-33.142,-52.9626,Wind
5843,25.5703,113.548,Wind
1547,-6.0132,-36.4499,Wind
